Target_genes	Elf4|Average	SRX2242847|Macrophages	SRX2242848|Macrophages	SRX2242849|Macrophages	SRX2242850|Macrophages	STRING
Crkl	115.25	323	0	138	0	0
Aasdhppt	115.25	183	0	278	0	0
Top1	115.0	205	0	255	0	0
Rnft1	115.0	192	0	268	0	0
Otud3	115.0	213	0	247	0	0
Osgepl1	115.0	161	0	299	0	0
Iffo1	115.0	0	0	310	150	0
Clpx	115.0	149	0	194	117	0
Aldh1b1	115.0	180	0	133	147	0
Lat2	114.75	111	0	227	121	0
Crocc	114.75	257	0	202	0	0
Cab39	114.75	114	0	164	181	0
Prss56	114.5	0	0	156	302	0
Lpin2	114.5	0	0	253	205	0
Eea1	114.5	209	0	249	0	0
Usp35	114.25	198	0	259	0	0
Spag6	114.25	457	0	0	0	0
Pa2g4	114.25	319	0	138	0	0
Nsdhl	114.25	122	0	191	144	0
Nfkbiz	114.25	86	0	251	120	0
Kctd21	114.25	198	0	259	0	0
Hgh1	114.25	207	0	250	0	0
H2-M3	114.25	130	0	211	116	0
Cetn2	114.25	122	0	191	144	0
Cabyr	114.25	0	0	311	146	0
Sri	114.0	157	0	188	111	0
Sema4b	114.0	456	0	0	0	0
Ppp2r5a	114.0	213	0	243	0	0
Mrpl2	114.0	362	0	94	0	0
Klc4	114.0	362	0	94	0	0
Cul7	114.0	362	0	94	0	0
Ak3	114.0	349	0	107	0	0
Top2a	113.75	0	0	318	137	0
Clec2m	113.75	0	0	341	114	0
C4b	113.75	184	0	271	0	0
Hectd1	113.5	187	0	267	0	0
Ube4b	113.25	453	0	0	0	0
Pgap6	113.25	453	0	0	0	0
Eng	113.25	0	0	173	280	0
Clk4	113.25	0	0	144	309	0
BC049762	113.25	0	0	144	309	0
Ssh1	113.0	88	0	185	179	0
Zeb2	112.75	0	0	264	187	0
Ulk1	112.75	197	0	254	0	0
Azin2	112.75	0	0	239	212	0
Zswim9	112.5	243	0	207	0	0
S100a5	112.5	140	0	310	0	0
S100a4	112.5	140	0	310	0	0
Mtfr2	112.5	339	0	0	111	0
Lig1	112.5	243	0	207	0	0
H3c4	112.5	190	0	260	0	0
H2bc8	112.5	190	0	260	0	0
H2bc7	112.5	190	0	260	0	0
H2ac8	112.5	190	0	260	0	0
H2ac7	112.5	190	0	260	0	0
Gm14410	112.5	131	0	209	110	0
Tasor	112.25	449	0	0	0	0
Rslcan18	112.25	0	0	449	0	0
Lrrfip1	112.25	0	0	210	239	0
Ggta1	112.25	114	0	217	118	0
Serpine1	112.0	0	0	285	163	0
Scaper	111.75	168	0	168	111	0
Exoc6	111.75	0	0	348	99	0
Cyb5r1	111.75	272	0	175	0	0
Ap3m1	111.5	162	0	284	0	0
Adk	111.5	162	0	284	0	0
Ppargc1b	111.25	187	0	258	0	0
Ipp	111.25	445	0	0	0	0
Tspan2	111.0	187	0	257	0	0
Trim45	111.0	0	0	304	140	0
P2ry6	111.0	233	0	211	0	0
Olfr1510	111.0	158	0	286	0	0
Batf	111.0	0	0	249	195	0
Abcb4	111.0	0	0	115	329	0
Slc16a7	110.75	138	0	305	0	0
Mrm2	110.75	202	0	241	0	0
H4c18	110.75	221	0	222	0	0
Cfap54	110.75	231	0	212	0	0
Aldoa	110.75	182	0	261	0	0
Tmem43	110.5	0	0	211	231	0
Spag8	110.5	301	0	141	0	0
Snrpa1	110.5	163	0	279	0	0
Ptar1	110.5	442	0	0	0	0
Phf7	110.5	237	0	205	0	0
Hint2	110.5	301	0	141	0	0
Ddc	110.5	170	0	272	0	0
Chchd4	110.5	0	0	211	231	0
Bnip1	110.5	173	0	269	0	0
Bap1	110.5	237	0	205	0	0
Arhgdia	110.5	213	0	229	0	0
Trim38	110.25	0	0	202	239	0
Slc17a4	110.25	113	0	328	0	0
Setx	110.25	282	0	159	0	0
Pwp1	110.25	233	0	208	0	0
Ntmt1	110.25	276	0	165	0	0
Mrpl4	110.25	285	0	156	0	0
Mrgbp	110.25	302	0	139	0	0
Gpr137b	110.25	248	0	193	0	0
Efhc1	110.25	184	0	257	0	0
Ssc5d	110.0	0	0	289	151	0
Rit1	110.0	153	0	287	0	0
Nat14	110.0	0	0	289	151	0
Elovl6	110.0	160	0	280	0	0
Chn2	110.0	440	0	0	0	0
Zfp652	109.75	162	0	192	85	0
Xbp1	109.75	118	0	189	132	0
Ttll11	109.75	166	0	273	0	0
Mrln	109.75	175	0	264	0	0
Cand1	109.75	202	0	237	0	0
Ssrp1	109.5	257	0	181	0	0
P2rx3	109.5	257	0	181	0	0
Ube2l6	109.25	0	0	128	309	0
Stmn3	109.25	437	0	0	0	0
Lsm1	109.25	437	0	0	0	0
Bag4	109.25	437	0	0	0	0
Azin1	109.25	437	0	0	0	0
Acy1	109.25	80	0	229	128	0
Rps6ka2	109.0	113	0	323	0	0
Hif3a	109.0	144	0	151	141	0
Ankle2	109.0	0	0	247	189	0
Zfp939	108.75	134	0	301	0	0
Mei1	108.75	0	0	187	248	0
Il3	108.75	0	0	228	207	0
Epb41	108.75	435	0	0	0	0
Ctsb	108.75	220	0	0	215	0
Tor1a	108.5	318	0	116	0	0
Rmnd5a	108.5	265	0	169	0	0
Kat8	108.25	192	0	241	0	0
Iqank1	108.25	217	0	216	0	0
Gid4	108.25	433	0	0	0	0
Fam83h	108.25	217	0	216	0	0
Elf4	108.25	217	0	216	0	0
Slfn8	108.0	0	0	226	206	0
Lrr1	108.0	0	0	313	119	0
Kansl2	108.0	432	0	0	0	0
Evi2a	108.0	217	0	215	0	0
Evi2	108.0	217	0	215	0	0
Ube2b	107.75	228	0	203	0	0
Sgpl1	107.75	316	0	115	0	0
Cdkl3	107.75	228	0	203	0	0
Yaf2	107.5	0	0	112	318	0
Upf3b	107.5	132	0	298	0	0
Surf4	107.5	0	0	169	261	0
Sh3bp1	107.5	0	0	282	148	0
Mpp5	107.5	0	0	260	170	0
Marveld1	107.5	147	0	283	0	0
Fcho2	107.5	0	0	220	210	0
Xpo5	107.25	429	0	0	0	0
Wrn	107.25	140	0	171	118	0
Purg	107.25	140	0	171	118	0
Polh	107.25	429	0	0	0	0
Mmp28	107.25	144	0	285	0	0
H2-Q9	107.25	176	0	0	253	0
H2-Q7	107.25	176	0	0	253	0
Acot9	107.25	122	0	307	0	0
Snx7	107.0	239	0	189	0	0
Slc38a1	107.0	0	0	171	257	0
Ttc39a	106.75	166	0	261	0	0
Pkig	106.75	0	0	245	182	0
Mars2	106.75	427	0	0	0	0
Ctif	106.75	162	0	265	0	0
Cnksr3	106.75	122	0	196	109	0
Ahnak	106.75	0	0	255	172	0
Smarce1	106.5	426	0	0	0	0
Npm3	106.5	426	0	0	0	0
Galm	106.5	112	0	191	123	0
Ddt	106.5	156	0	270	0	0
Serpina3f	106.25	0	0	0	425	0
Rab28	106.25	146	0	279	0	0
Men1	106.25	158	0	267	0	0
Slc47a1	106.0	0	0	226	198	0
Scn3b	106.0	168	0	256	0	0
Il1rl2	106.0	0	0	289	135	0
Gm2004	106.0	0	0	236	188	0
Yipf6	105.75	336	0	87	0	0
Calr	105.75	122	0	185	116	0
Arpp19	105.75	266	0	157	0	0
6720489N17Rik	105.75	177	0	246	0	0
Sh2d1b1	105.5	185	0	237	0	0
P2rx7	105.5	186	0	236	0	0
Mrnip	105.5	168	0	254	0	0
Calm2	105.5	229	0	193	0	0
Ttc5	105.25	233	0	188	0	0
Tbcc	105.25	226	0	195	0	0
Isyna1	105.25	207	0	214	0	0
Ipo5	105.25	0	0	0	421	0
Gm6710	105.25	147	0	274	0	0
Gm14391	105.25	147	0	274	0	0
Zfp316	105.0	420	0	0	0	0
Nrg2	105.0	0	0	288	132	0
Mea1	105.0	224	0	196	0	0
Klhdc3	105.0	224	0	196	0	0
Ckap2	105.0	420	0	0	0	0
Abhd14b	105.0	144	0	276	0	0
Abhd14a	105.0	144	0	276	0	0
St3gal5	104.75	162	0	257	0	0
Ifnab	104.75	0	0	212	207	0
Hnrnpa0	104.75	419	0	0	0	0
Cd28	104.75	108	0	311	0	0
Txlna	104.5	178	0	240	0	0
Sh2b3	104.5	232	0	186	0	0
Rnf145	104.5	115	0	113	190	0
Pold2	104.5	256	0	162	0	0
Kifc3	104.5	187	0	231	0	0
Alg10b	104.5	202	0	216	0	0
Mxd3	104.25	152	0	265	0	0
Disc1	104.25	417	0	0	0	0
Xpc	104.0	416	0	0	0	0
Ttc37	104.0	0	0	221	195	0
Sapcd2	104.0	177	0	239	0	0
Man1a	104.0	416	0	0	0	0
Lsm3	104.0	416	0	0	0	0
Hfe	104.0	221	0	195	0	0
Asph	104.0	222	0	194	0	0
Arsk	104.0	0	0	221	195	0
Xpot	103.75	312	0	103	0	0
Wdr25	103.75	134	0	281	0	0
Wars	103.75	134	0	281	0	0
Tiam1	103.75	0	0	210	205	0
Stard4	103.75	170	0	245	0	0
Shisal2a	103.75	0	0	0	415	0
Rnaseh2a	103.75	170	0	245	0	0
Prdx2	103.75	170	0	245	0	0
Phlpp2	103.75	0	0	208	207	0
Mfng	103.75	199	0	216	0	0
Hdac7	103.75	159	0	256	0	0
Ankrd66	103.75	0	0	0	415	0
Usp37	103.5	188	0	226	0	0
Serpinb1c	103.5	140	0	274	0	0
Rimbp3	103.5	414	0	0	0	0
Prnd	103.5	0	0	226	188	0
Pmf1	103.5	149	0	265	0	0
Mrpl53	103.5	137	0	142	135	0
Mavs	103.5	247	0	167	0	0
Kbtbd7	103.5	124	0	290	0	0
Gcm1	103.5	0	0	187	227	0
Cnot9	103.5	188	0	226	0	0
Ccdc124	103.5	414	0	0	0	0
Mettl22	103.25	263	0	150	0	0
Lrrfip2	103.25	0	0	243	170	0
Klk10	103.25	187	0	226	0	0
Angpt1	103.25	0	0	246	167	0
Trim36	103.0	114	0	298	0	0
Stx7	103.0	247	0	165	0	0
Rtf1	103.0	0	0	183	229	0
Mthfs	103.0	307	0	105	0	0
Morn2	103.0	266	0	146	0	0
Jag1	103.0	275	0	137	0	0
Dhx57	103.0	266	0	146	0	0
Cdk16	103.0	237	0	175	0	0
B4galt3	103.0	0	0	292	120	0
Zfp553	102.75	411	0	0	0	0
Zcchc2	102.75	411	0	0	0	0
Ywhag	102.75	0	0	243	168	0
Vars	102.75	0	0	167	244	0
Slc6a4	102.75	141	0	270	0	0
Rps20	102.75	411	0	0	0	0
Pacs1	102.75	136	0	142	133	0
Katnal2	102.75	0	0	213	198	0
H2-DMb1	102.75	164	0	247	0	0
D17H6S56E-5	102.75	0	0	167	244	0
Snx29	102.5	216	0	0	194	0
Macir	102.5	0	0	200	210	0
Olfr550	102.25	126	0	283	0	0
Dnajb2	102.25	140	0	158	111	0
Cd6	102.25	0	0	138	271	0
A630095N17Rik	102.25	140	0	158	111	0
Ldlrad4	102.0	120	0	288	0	0
Cers5	102.0	311	0	97	0	0
Urb2	101.75	219	0	188	0	0
Taf5l	101.75	219	0	188	0	0
Mvk	101.75	159	0	248	0	0
Mmab	101.75	159	0	248	0	0
Fam43a	101.75	0	0	198	209	0
Dusp1	101.75	0	0	175	232	0
Cited2	101.75	126	0	166	115	0
Celsr3	101.75	212	0	195	0	0
Ap1ar	101.75	174	0	233	0	0
Tmem62	101.5	406	0	0	0	0
Slc17a5	101.5	0	0	301	105	0
Anp32e	101.5	0	0	264	142	0
Ahdc1	101.5	406	0	0	0	0
1110008P14Rik	101.5	406	0	0	0	0
Tspyl3	101.25	186	0	219	0	0
Tanc1	101.25	0	0	240	165	0
Stat4	101.25	0	0	261	144	0
Fam122a	101.25	236	0	169	0	0
Ctbp1	101.25	172	0	233	0	0
St14	101.0	0	0	240	164	0
Pcmt1	101.0	229	0	175	0	0
Olfr557	101.0	0	0	178	226	0
Mtrr	101.0	260	0	144	0	0
Fastkd3	101.0	260	0	144	0	0
Fam177a2	101.0	126	0	182	96	0
Fam177a	101.0	126	0	182	96	0
Dnajc3	101.0	404	0	0	0	0
Atl3	101.0	404	0	0	0	0
Zw10	100.75	0	0	205	198	0
Ddx59	100.75	205	0	198	0	0
Tomm20	100.5	402	0	0	0	0
Sfpq	100.5	402	0	0	0	0
Rag2	100.5	0	0	261	141	0
Llgl1	100.5	158	0	244	0	0
Iftap	100.5	0	0	261	141	0
Ctnnbip1	100.5	0	0	402	0	0
C330018D20Rik	100.5	402	0	0	0	0
Abca8a	100.5	0	0	0	402	0
Xkr8	100.25	401	0	0	0	0
Defb45	100.25	0	0	0	401	0
Defb36	100.25	0	0	0	401	0
Csnk1g3	100.25	194	0	207	0	0
Ttll4	100.0	400	0	0	0	0
Pla2g4a	100.0	0	0	172	228	0
Il25	100.0	0	0	202	198	0
Cmtm5	100.0	0	0	202	198	0
Spast	99.75	0	0	279	120	0
Samd4b	99.75	0	0	268	131	0
Pde8a	99.75	259	0	140	0	0
Cd47	99.75	0	0	164	235	0
Atxn7l2	99.75	140	0	259	0	0
Adgrf1	99.75	170	0	229	0	0
Zfp710	99.5	0	0	208	190	0
Rcor1	99.5	199	0	199	0	0
Ranbp3	99.5	398	0	0	0	0
Nup160	99.5	285	0	113	0	0
Lmnb1	99.5	284	0	114	0	0
Glis3	99.5	0	0	207	191	0
Tcf7l2	99.25	0	0	175	222	0
Smim24	99.25	143	0	254	0	0
Rbm43	99.25	163	0	234	0	0
Gm48552	99.25	143	0	254	0	0
Ercc6	99.25	397	0	0	0	0
Bsx	99.25	0	0	178	219	0
Aprt	99.25	123	0	179	95	0
Adck5	99.25	175	0	222	0	0
Tep1	99.0	177	0	219	0	0
Net1	99.0	211	0	185	0	0
Map3k10	99.0	0	0	396	0	0
Heatr5a	99.0	151	0	245	0	0
H2-Ob	99.0	0	0	292	104	0
Gm14305	99.0	0	0	198	198	0
Usp33	98.75	395	0	0	0	0
Tap1	98.75	202	0	193	0	0
Psmb9	98.75	202	0	193	0	0
Nr2c2	98.75	395	0	0	0	0
Creb1	98.75	395	0	0	0	0
Cdk14	98.75	0	0	234	161	0
Mgmt	98.5	168	0	226	0	0
Galnt10	98.5	230	0	164	0	0
Brd4	98.5	193	0	0	201	0
Acads	98.5	211	0	183	0	0
Nedd9	98.25	142	0	251	0	0
Ubn1	98.0	392	0	0	0	0
Snrnp35	98.0	182	0	210	0	0
Rala	98.0	392	0	0	0	0
Pald1	98.0	231	0	161	0	0
Glyr1	98.0	392	0	0	0	0
Cdh12	98.0	177	215	0	0	0
Btg2	98.0	166	0	226	0	0
Rbm6	97.75	391	0	0	0	0
Hes7	97.75	0	0	297	94	0
Bicral	97.75	0	0	265	126	0
Aloxe3	97.75	0	0	297	94	0
Itm2b	97.5	0	0	390	0	0
Wtap	97.25	209	0	180	0	0
Trim46	97.25	0	0	189	200	0
Taf6l	97.25	167	0	222	0	0
Rbm17	97.25	180	0	209	0	0
Mrps28	97.25	254	0	135	0	0
Krtcap2	97.25	0	0	189	200	0
Gfpt1	97.25	0	0	225	164	0
Rhbdd3	97.0	130	0	258	0	0
Prss27	97.0	131	0	257	0	0
Nedd4	97.0	0	0	276	112	0
Ewsr1	97.0	130	0	258	0	0
Cep43	96.75	180	0	207	0	0
Oacyl	96.5	0	0	212	174	0
Kcna3	96.5	142	0	244	0	0
Gpd1l	96.5	386	0	0	0	0
Ano10	96.5	386	0	0	0	0
Tmco3	96.25	213	0	172	0	0
Sars	96.25	385	0	0	0	0
Msrb2	96.25	170	0	215	0	0
Irf1	96.25	196	0	189	0	0
Glipr1	96.25	0	0	154	231	0
Dcun1d2	96.25	213	0	172	0	0
Cx3cr1	96.25	0	0	241	144	0
Zfp385a	96.0	159	0	225	0	0
Unk	96.0	114	0	270	0	0
Nupr1l	96.0	142	0	242	0	0
Mospd1	96.0	158	0	226	0	0
Marchf9	96.0	216	0	0	168	0
Lin54	96.0	154	0	0	230	0
Cdk4	96.0	216	0	0	168	0
Acta2	96.0	144	0	240	0	0
Zfp692	95.75	0	0	238	145	0
Plpp1	95.75	0	0	0	383	0
Mrpl39	95.75	267	0	116	0	0
Hmga1	95.75	0	0	383	0	0
Golph3	95.75	264	0	0	119	0
Wdr35	95.5	382	0	0	0	0
Gda	95.5	0	0	192	190	0
Arhgef4	95.5	147	0	235	0	0
Usp12	95.25	0	0	145	236	0
Rc3h1	95.25	381	0	0	0	0
Pilrb1	95.25	0	0	216	165	0
Kcnab1	95.25	0	0	179	202	0
A430005L14Rik	95.25	381	0	0	0	0
Zfp90	95.0	100	0	280	0	0
Zcrb1	95.0	380	0	0	0	0
Slc12a5	95.0	0	0	0	380	0
Pphln1	95.0	380	0	0	0	0
Dcaf5	95.0	0	0	184	196	0
Whamm	94.75	233	0	146	0	0
Tmem37	94.75	147	0	232	0	0
Ldlrad3	94.75	100	0	279	0	0
Fsd2	94.75	233	0	146	0	0
Ctso	94.75	132	0	247	0	0
Blmh	94.75	379	0	0	0	0
Alkbh5	94.75	179	0	200	0	0
Tbc1d16	94.5	129	0	249	0	0
Sin3b	94.5	193	0	185	0	0
Rpl22	94.5	95	0	283	0	0
Rnase6	94.5	121	0	257	0	0
Fyb	94.5	155	0	0	223	0
Dhrs7	94.5	240	0	138	0	0
Ccdc40	94.5	129	0	249	0	0
Bhlhe40	94.5	0	0	246	132	0
Arhgap17	94.5	0	0	255	123	0
Tcea2	94.25	143	0	234	0	0
Stag1	94.25	256	0	121	0	0
Rhoh	94.25	0	0	230	147	0
Ppm1a	94.25	377	0	0	0	0
Polr3f	94.25	145	0	232	0	0
Parvg	94.25	0	0	266	111	0
Gpi1	94.25	253	0	124	0	0
Dzank1	94.25	145	0	232	0	0
Gk	94.0	217	0	159	0	0
Cfap157	94.0	140	0	236	0	0
Amacr	94.0	246	0	130	0	0
Zbtb49	93.75	375	0	0	0	0
Lyar	93.75	375	0	0	0	0
Kctd2	93.75	205	0	170	0	0
Fech	93.75	375	0	0	0	0
Atp5h	93.75	205	0	170	0	0
Wdr13	93.5	96	0	174	104	0
Pigk	93.5	178	0	196	0	0
Lrrc8c	93.5	145	0	229	0	0
Gpihbp1	93.5	177	0	197	0	0
Gm14295	93.5	158	0	216	0	0
Fam91a1	93.5	374	0	0	0	0
Dimt1	93.5	224	0	150	0	0
Col18a1	93.5	140	0	234	0	0
Cd38	93.5	0	0	0	374	0
Ube2g1	93.25	373	0	0	0	0
Spata2l	93.25	0	0	373	0	0
Mmaa	93.25	233	0	140	0	0
Lck	93.25	195	0	178	0	0
Fam167b	93.25	195	0	178	0	0
Eid3	93.25	154	0	219	0	0
Cd69	93.25	0	0	217	156	0
Adora2a	93.25	0	0	0	373	0
Stard7	93.0	116	0	124	132	0
Mycl	93.0	0	0	221	151	0
Gskip	93.0	0	0	218	154	0
Atg2b	93.0	0	0	218	154	0
Actn1	93.0	0	0	219	153	0
Tnp2	92.75	160	0	0	211	0
Socs1	92.75	160	0	0	211	0
Scamp1	92.75	0	0	106	265	0
Prm3	92.75	160	0	0	211	0
Hprt	92.75	371	0	0	0	0
Adamts10	92.75	371	0	0	0	0
Ywhaq	92.25	369	0	0	0	0
Gid8	92.25	0	0	198	171	0
Pck2	92.0	212	0	156	0	0
9130008F23Rik	92.0	113	0	255	0	0
4921517D22Rik	92.0	0	0	368	0	0
Man1c1	91.75	167	0	200	0	0
Fam102a	91.75	0	0	367	0	0
Fabp12	91.75	0	0	220	147	0
Atg10	91.75	121	0	111	135	0
Ugt1a6a	91.5	0	0	112	254	0
Rcor3	91.5	135	0	231	0	0
Nudt12	91.5	140	0	226	0	0
Etv1	91.5	0	0	240	126	0
Ccdc88a	91.5	104	0	262	0	0
Camk2d	91.5	0	0	204	162	0
Rusf1	91.25	145	0	220	0	0
P2ry13	91.25	0	0	230	135	0
Mtap	91.25	234	0	131	0	0
Fam71a	91.25	0	0	168	197	0
Aph1b	91.25	0	0	201	164	0
Aacs	91.25	365	0	0	0	0
Rab2a	91.0	364	0	0	0	0
Mybph	91.0	0	0	177	187	0
Cox6c	91.0	168	0	0	196	0
Bod1	90.75	185	0	178	0	0
B430306N03Rik	90.75	0	0	189	174	0
Tgfbr2	90.5	197	0	165	0	0
Rpap1	90.5	362	0	0	0	0
Plek	90.5	0	0	362	0	0
Pcdhgc3	90.5	168	0	194	0	0
Mx2	90.5	0	0	196	166	0
Gnaq	90.5	124	0	238	0	0
Eml4	90.5	179	0	0	183	0
Strip1	90.25	136	0	225	0	0
Pycrl	90.25	158	0	203	0	0
Preb	90.25	141	0	220	0	0
Mtg1	90.25	239	0	122	0	0
Hs6st1	90.25	162	0	199	0	0
Qdpr	90.0	204	0	156	0	0
Osgep	90.0	133	0	227	0	0
Klhl36	90.0	223	0	137	0	0
Jak2	90.0	198	0	0	162	0
Dsn1	90.0	360	0	0	0	0
Clrn2	90.0	204	0	156	0	0
Apex1	90.0	133	0	227	0	0
Trit1	89.75	127	0	232	0	0
Synpo	89.75	0	0	0	359	0
Itsn2	89.75	118	0	241	0	0
Hdac5	89.75	0	0	147	212	0
Cbarp	89.75	157	0	202	0	0
Atp5d	89.75	157	0	202	0	0
Tcn2	89.5	0	0	229	129	0
Hint3	89.5	201	0	157	0	0
Gsdma	89.5	0	0	358	0	0
Ceacam1	89.5	122	0	236	0	0
Ash2l	89.5	122	0	236	0	0
Abcb10	89.5	0	0	179	179	0
4921524J17Rik	89.5	0	0	201	157	0
1700016K19Rik	89.5	358	0	0	0	0
Sh3pxd2a	89.25	0	0	220	137	0
Csf3r	89.25	0	0	162	195	0
Atxn7l3	89.25	235	0	122	0	0
Psat1	89.0	135	0	221	0	0
Gbp9	89.0	0	0	164	192	0
Tlr2	88.75	258	0	97	0	0
Stam	88.75	355	0	0	0	0
Mtfmt	88.75	355	0	0	0	0
Acad12	88.75	355	0	0	0	0
5730455P16Rik	88.75	0	0	224	131	0
Mpc1	88.5	135	0	219	0	0
Spsb4	88.25	0	0	140	213	0
H4c12	88.0	0	0	138	214	0
H2bc15	88.0	0	0	138	214	0
H2ac15	88.0	0	0	138	214	0
Sec11c	87.75	150	0	201	0	0
Mapk6	87.75	0	0	145	206	0
Atg16l2	87.75	0	0	199	152	0
Anapc4	87.75	351	0	0	0	0
Acsl4	87.75	351	0	0	0	0
Usp14	87.5	0	0	204	146	0
Msn	87.5	350	0	0	0	0
Flvcr1	87.5	117	0	233	0	0
Eif4g2	87.5	350	0	0	0	0
Dscam	87.5	182	0	168	0	0
Arhgap24	87.5	0	0	350	0	0
6030468B19Rik	87.5	350	0	0	0	0
Rbm39	87.25	0	0	156	193	0
Haghl	87.25	105	0	244	0	0
Ccdc78	87.25	105	0	244	0	0
Bspry	87.25	161	0	188	0	0
Asb8	87.25	349	0	0	0	0
Ppp2r2d	87.0	149	0	199	0	0
Mapk1ip1	87.0	149	0	199	0	0
Esr1	87.0	0	0	243	105	0
Efr3a	87.0	348	0	0	0	0
Ctdsp2	87.0	192	0	156	0	0
Zcchc8	86.75	0	0	173	174	0
Wls	86.75	221	0	126	0	0
Tmem71	86.75	0	0	183	164	0
Ly6a	86.75	0	0	172	175	0
Hsp90aa1	86.75	347	0	0	0	0
Trpm7	86.5	346	0	0	0	0
Trim6	86.5	0	0	171	175	0
Prr19	86.5	113	0	116	117	0
Pafah1b3	86.5	113	0	116	117	0
Nup43	86.5	171	0	175	0	0
Ltb4r1	86.5	0	0	223	123	0
Il4i1	86.5	133	0	213	0	0
Atp8b5	86.5	0	0	346	0	0
Spn	86.25	0	0	345	0	0
Smap1	86.25	193	0	0	152	0
Slc25a35	86.25	153	0	192	0	0
Plekho1	86.25	118	0	227	0	0
Numa1	86.25	0	0	207	138	0
Matn1	86.25	0	0	345	0	0
Rsf1	86.0	0	0	344	0	0
Aamdc	86.0	0	0	344	0	0
Tnpo1	85.75	136	0	207	0	0
Stag2	85.75	183	0	160	0	0
Ppm1k	85.75	0	0	236	107	0
Hccs	85.75	343	0	0	0	0
Gm15246	85.75	343	0	0	0	0
Tpk1	85.5	342	0	0	0	0
Nudt9	85.5	223	0	119	0	0
H1f4	85.5	342	0	0	0	0
Sirpb1c	85.25	0	0	203	138	0
Rbm4b	85.25	115	0	226	0	0
Mad2l2	85.25	0	0	153	188	0
Gtpbp8	85.25	202	0	139	0	0
Ehmt1	85.25	122	0	219	0	0
Dpp7	85.25	0	0	168	173	0
Tubd1	85.0	0	0	179	161	0
Rps6kb1	85.0	0	0	179	161	0
Sertad2	84.75	158	0	181	0	0
Esyt1	84.75	171	0	168	0	0
Zfp777	84.5	0	0	168	170	0
Serpina3i	84.5	0	0	197	141	0
Pole2	84.5	338	0	0	0	0
Nlgn2	84.5	145	0	193	0	0
Mllt3	84.5	0	0	131	207	0
Degs2	84.5	0	0	168	170	0
Smagp	84.25	105	0	232	0	0
Slc25a29	84.25	158	0	0	179	0
Sla	84.25	166	0	171	0	0
Pla2g2e	84.25	122	0	215	0	0
Gm13030	84.25	122	0	215	0	0
Evl	84.25	0	0	0	337	0
Ctbs	84.25	109	0	228	0	0
1700019D03Rik	84.25	140	0	197	0	0
Sec14l1	84.0	204	0	132	0	0
Pkdcc	84.0	0	0	336	0	0
9530077C05Rik	84.0	0	0	201	135	0
Tfap4	83.75	163	0	172	0	0
Rpain	83.75	112	0	134	89	0
Ppie	83.75	236	0	99	0	0
Osbpl11	83.75	189	0	146	0	0
Mdm2	83.75	335	0	0	0	0
Ythdc1	83.5	166	0	168	0	0
Uap1	83.5	334	0	0	0	0
Kdm4b	83.5	113	0	221	0	0
Hnrnpa1	83.5	148	0	186	0	0
Flywch2	83.5	128	0	206	0	0
Elf1	83.5	0	0	334	0	0
Crocc2	83.5	0	0	164	170	0
Cetn4	83.5	183	0	0	151	0
Cbx5	83.5	148	0	186	0	0
Bbs12	83.5	183	0	0	151	0
Lsm14a	83.25	0	0	162	171	0
Hdhd2	83.25	333	0	0	0	0
Cxcr3	83.25	0	0	333	0	0
Tgm6	83.0	0	0	332	0	0
Rsph1	83.0	144	0	188	0	0
Pvrig	83.0	0	0	332	0	0
Noc4l	83.0	332	0	0	0	0
Fgd2	83.0	174	0	158	0	0
Ddx51	83.0	332	0	0	0	0
Ddi2	83.0	143	0	189	0	0
Cipc	83.0	168	0	164	0	0
Tbc1d20	82.75	187	0	144	0	0
Hmcn1	82.75	0	0	203	128	0
Fam71f1	82.75	145	0	186	0	0
Fam219b	82.75	126	0	205	0	0
F7	82.75	0	0	106	225	0
Trim25	82.5	163	0	0	167	0
Mex3a	82.5	149	0	181	0	0
Il20rb	82.5	0	0	0	330	0
Fbxl5	82.5	0	0	164	166	0
Erlec1	82.5	330	0	0	0	0
E030018B13Rik	82.5	0	0	330	0	0
Asb3	82.5	330	0	0	0	0
Asb2	82.5	0	0	175	155	0
Noct	82.25	116	0	104	109	0
Ivd	82.25	140	0	189	0	0
Hsd17b4	82.25	0	0	184	145	0
Tspoap1	82.0	0	0	158	170	0
Trmt13	82.0	0	0	328	0	0
Supt5	82.0	328	0	0	0	0
Smc4	82.0	0	0	163	165	0
Scaf4	82.0	193	0	135	0	0
Pten	82.0	179	0	149	0	0
Nudt16l1	82.0	142	0	186	0	0
Ift80	82.0	0	0	163	165	0
Cpsf1	82.0	328	0	0	0	0
Zbtb14	81.75	179	0	148	0	0
Pcdh7	81.75	0	0	218	109	0
Nav2	81.75	0	0	178	149	0
Map2k5	81.75	179	0	148	0	0
Gna13	81.75	0	0	149	178	0
Dync1h1	81.75	0	0	327	0	0
Dipk1a	81.75	129	0	198	0	0
Ccdc80	81.75	0	0	206	121	0
Zfp970	81.5	0	0	326	0	0
Sigirr	81.5	122	0	204	0	0
Msh2	81.5	158	0	168	0	0
Pxt1	81.25	167	0	0	158	0
Mxra8	81.25	115	0	210	0	0
Mctp1	81.25	0	0	180	145	0
Kctd7	81.25	121	0	204	0	0
Cwh43	81.25	0	0	0	325	0
Bicd2	81.25	167	0	158	0	0
Pex3	81.0	0	0	209	115	0
Gpn3	81.0	148	0	176	0	0
