	source	target	weight	p_value
113125	PI3K	TMED9	3.016584	1.989463e-08
113126	PI3K	HCN3	-2.1600723	2.0271289e-08
113127	PI3K	CPSF2	3.0518498	2.0418048e-08
113128	PI3K	DDX46	3.5095932	2.0475126e-08
113129	PI3K	ENTPD7	3.5254807	2.0529928e-08
113130	PI3K	SLC13A3	-1.0821798	2.0873662e-08
113131	PI3K	P2RX7	-6.2286935	2.1013346e-08
113132	PI3K	TARDBP	2.306765	2.1451472e-08
113133	PI3K	TENT5A	5.4597974	2.1580487e-08
113134	PI3K	EXOC5	2.6300375	2.170672e-08
113135	PI3K	HESX1	-3.4993138	2.2784944e-08
113136	PI3K	EXTL3	1.6404024	2.3753747e-08
113137	PI3K	SELENOH	-2.0635264	2.447996e-08
113138	PI3K	CYP2U1	-2.5213711	2.4587852e-08
113139	PI3K	MAP7D1	2.926467	2.4731442e-08
113140	PI3K	RPN1	2.6053724	2.4755659e-08
113141	PI3K	NPDC1	-2.4532444	2.52652e-08
113142	PI3K	MMP17	-1.6702846	2.5341418e-08
113143	PI3K	TTLL7	2.2914085	2.5497512e-08
113144	PI3K	ABCF1	3.3122482	2.5533733e-08
113145	PI3K	NSMCE2	-2.8209114	2.5559217e-08
113146	PI3K	SH3RF2	2.9418278	2.5728532e-08
113147	PI3K	CTSO	-4.8173604	2.7057565e-08
113148	PI3K	GOLGA2P5	-1.8696699	2.7660324e-08
113149	PI3K	CGREF1	-2.153514	2.7909882e-08
113150	PI3K	ENTREP1	-2.7296925	2.8143429e-08
113151	PI3K	VANGL2	-3.5462322	2.8294927e-08
113152	PI3K	EIF4E	2.8268628	2.8569985e-08
113153	PI3K	METTL26	-1.8181349	2.9296233e-08
113154	PI3K	ACTL8	-1.6539252	3.0056704e-08
113155	PI3K	SNX11	2.0989797	3.1037988e-08
113156	PI3K	NECTIN3	3.886175	3.1472585e-08
113157	PI3K	PTP4A3	-1.9917786	3.1548154e-08
113158	PI3K	PCNX2	-1.5990751	3.162241e-08
113159	PI3K	NOXA1	-1.6916436	3.169959e-08
113160	PI3K	MB21D2	4.4325128	3.171264e-08
113161	PI3K	QSOX2	2.5951152	3.2500708e-08
113162	PI3K	RAP2C	3.5149822	3.285138e-08
113163	PI3K	FRS3	-1.4958276	3.287215e-08
113164	PI3K	PALS1	3.165724	3.3207478e-08
113165	PI3K	DLG1	2.2603822	3.3321598e-08
113166	PI3K	PJVK	-3.6273289	3.3398248e-08
113167	PI3K	MOCS2	2.7532833	3.3788876e-08
113168	PI3K	OTUD5	-1.839781	3.398885e-08
113169	PI3K	YPEL5	-6.893758	3.467834e-08
113170	PI3K	IDNK	-2.951047	3.587134e-08
113171	PI3K	H1-0	-5.009969	3.6125826e-08
113172	PI3K	LHFPL6	3.2101345	3.654834e-08
113173	PI3K	DYRK4	-2.5280156	3.6551352e-08
113174	PI3K	TAF2	2.087142	3.7601975e-08
113175	PI3K	IFT20	-3.4428365	3.780556e-08
113176	PI3K	APOLD1	-4.3173237	3.8079342e-08
113177	PI3K	SLC2A10	-4.576039	3.8251397e-08
113178	PI3K	SGPL1	2.9592242	3.8750148e-08
113179	PI3K	WDR77	4.3478384	3.927078e-08
113180	PI3K	CALR	2.8508718	3.9352415e-08
113181	PI3K	GATD1	-3.0480213	4.089551e-08
113182	PI3K	CTC1	-1.5160612	4.1353047e-08
113183	PI3K	DEPDC5	-1.7045392	4.1565166e-08
113184	PI3K	MAF1	-2.475298	4.161114e-08
113185	PI3K	CHAC2	7.2356057	4.174413e-08
113186	PI3K	SAP130	2.0962856	4.177003e-08
113187	PI3K	RNF6	1.6704364	4.214282e-08
113188	PI3K	GAPVD1	1.894363	4.2256467e-08
113189	PI3K	AP1G2	-1.9531296	4.2288168e-08
113190	PI3K	SLC43A1	-3.3909805	4.359742e-08
113191	PI3K	XPOT	5.2420893	4.364826e-08
113192	PI3K	STX7	-2.7540205	4.386231e-08
113193	PI3K	LTA4H	-3.9830105	4.4158682e-08
113194	PI3K	SGCD	-2.2203462	4.580159e-08
113195	PI3K	AS3MT	-3.7435029	4.6830078e-08
113196	PI3K	CDC42	1.7984926	4.705015e-08
113197	PI3K	FOXA3	-1.9784534	4.712771e-08
113198	PI3K	LRRC56	-1.4956574	4.7251532e-08
113199	PI3K	TPM3	1.6327956	4.7444846e-08
113200	PI3K	GLMP	-5.0440626	4.910058e-08
113201	PI3K	RYR1	-2.1772318	4.9322512e-08
113202	PI3K	BAG1	-3.7894998	4.98048e-08
113203	PI3K	EVC	-1.5002493	4.995816e-08
113204	PI3K	OSBPL6	4.161126	5.2982607e-08
113205	PI3K	H2AC18	-2.4598985	5.4179203e-08
113206	PI3K	RPAP3	3.1217515	5.43541e-08
113207	PI3K	MOB1A	2.441727	5.5970794e-08
113208	PI3K	TMED1	1.9138759	5.6131945e-08
113209	PI3K	LSM10	3.9828925	5.6153375e-08
113210	PI3K	PEX6	-2.5046053	5.6478804e-08
113211	PI3K	GTF2E2	2.1035035	5.662896e-08
113212	PI3K	MANBA	-4.0505276	5.7172368e-08
113213	PI3K	ANKRD7	-1.9399152	5.719243e-08
113214	PI3K	PREP	2.0949938	5.7425442e-08
113215	PI3K	PPP6R1	2.145894	5.7990064e-08
113216	PI3K	SNX33	-3.6053011	5.8420746e-08
113217	PI3K	RECQL5	-1.0260829	5.843132e-08
113218	PI3K	LMOD3	1.0968509	5.8454585e-08
113219	PI3K	NDST1	2.3758595	5.8480854e-08
113220	PI3K	MICA	3.5767982	5.8717795e-08
113221	PI3K	KIAA0319L	-2.658045	5.8846553e-08
113222	PI3K	DERL1	1.6887201	6.207932e-08
113223	PI3K	TPBGL	-2.282637	6.269623e-08
113224	PI3K	ZNF747	-1.6116238	6.436327e-08
113225	PI3K	PSME3	4.0285006	6.439735e-08
113226	PI3K	ZNF385C	-2.4551792	6.7637444e-08
113227	PI3K	SRXN1	5.401286	6.784994e-08
113228	PI3K	COX19	-2.5052786	6.9303894e-08
113229	PI3K	KATNIP	-2.2114234	6.9433085e-08
113230	PI3K	GFPT1	3.8990586	6.952016e-08
113231	PI3K	SIRT3	-1.5837444	6.969051e-08
113232	PI3K	PLCD1	-2.8446934	7.059004e-08
113233	PI3K	PPP3R1	3.282297	7.0611904e-08
113234	PI3K	TBL2	1.7565362	7.06506e-08
113235	PI3K	UBA52	-1.747024	7.146506e-08
113236	PI3K	BEX4	-4.1458707	7.148194e-08
113237	PI3K	CYTH2	-2.171445	7.256761e-08
113238	PI3K	TMCC2	-1.6234869	7.2745955e-08
113239	PI3K	EOLA2	2.2352808	7.391397e-08
113240	PI3K	PCOLCE2	3.811647	7.3936995e-08
113241	PI3K	DLEU1	4.5323753	7.476688e-08
113242	PI3K	SOCS4	3.10097	7.515518e-08
113243	PI3K	MRGPRX4	4.693676	7.525325e-08
113244	PI3K	CTNNBIP1	-2.5475686	7.553221e-08
113245	PI3K	SLC66A3	-2.1342669	7.570285e-08
113246	PI3K	CARF	-2.9305215	7.5919495e-08
113247	PI3K	DYRK1B	-1.913141	7.779743e-08
113248	PI3K	AGT	-3.5905929	7.783957e-08
113249	PI3K	DDX3X	2.390518	7.897132e-08
113250	PI3K	PPIE	-1.805926	7.90346e-08
113251	PI3K	SDC2	5.3566284	7.908192e-08
113252	PI3K	HINT2	-3.3470023	7.921473e-08
113253	PI3K	VEPH1	2.851042	8.034998e-08
113254	PI3K	RPP14	2.291441	8.043049e-08
113255	PI3K	IFT172	-2.7517207	8.0573855e-08
113256	PI3K	TMX1	3.1276524	8.085245e-08
113257	PI3K	ERMAP	-3.0964787	8.0914454e-08
113258	PI3K	COA8	-1.6100012	8.267534e-08
113259	PI3K	YIPF3	-3.025805	8.326496e-08
113260	PI3K	KBTBD8	4.977432	8.3828915e-08
113261	PI3K	C11orf71	-3.3182738	8.66807e-08
113262	PI3K	EME2	2.0903008	8.6846526e-08
113263	PI3K	FOXK1	-1.4933023	8.720072e-08
113264	PI3K	SLC35B1	3.166528	8.774667e-08
113265	PI3K	ING2	2.6551063	8.8167845e-08
113266	PI3K	AGPS	3.3938708	8.9786504e-08
113267	PI3K	ASCC3	3.0299442	9.05041e-08
113268	PI3K	TMEM98	-3.543101	9.123952e-08
113269	PI3K	PHYHIP	-1.5155545	9.143523e-08
113270	PI3K	ITGA5	6.504733	9.149619e-08
113271	PI3K	GRPEL1	4.139009	9.157825e-08
113272	PI3K	LINC01561	1.9055226	9.344301e-08
113273	PI3K	TMEM169	2.2500489	9.348364e-08
113274	PI3K	CLUAP1	-2.3817756	9.4264124e-08
113275	PI3K	HEMK1	-1.5856975	9.510558e-08
113276	PI3K	RNF10	1.6906402	9.5455995e-08
113277	PI3K	UBE2J1	2.6461735	9.818504e-08
113278	PI3K	UBXN6	-2.5270252	9.8498695e-08
113279	PI3K	MOSPD3	-2.6335874	9.916777e-08
113280	PI3K	PAQR9	1.9649788	1.007414e-07
113281	PI3K	FBF1	-1.4863548	1.0132171e-07
113282	PI3K	CDC23	2.7266977	1.0398481e-07
113283	PI3K	TMEM128	-3.98926	1.04035216e-07
113284	PI3K	WDR83	-2.05793	1.0533318e-07
113285	PI3K	BST1	-2.3406625	1.05788324e-07
113286	PI3K	CDNF	-2.413394	1.05865595e-07
113287	PI3K	BDNF	3.6762242	1.0710928e-07
113288	PI3K	FAM234A	-2.6719654	1.0992182e-07
113289	PI3K	SRSF1	2.3808382	1.12050245e-07
113290	PI3K	IFT52	-1.8833443	1.16172686e-07
113291	PI3K	RAVER1	2.238885	1.1805487e-07
113292	PI3K	ENDOV	-1.1147611	1.1846415e-07
113293	PI3K	SLC7A1	3.705623	1.2075122e-07
113294	PI3K	B3GAT3	-2.1349585	1.2096109e-07
113295	PI3K	C2orf73	-1.3379774	1.2157103e-07
113296	PI3K	MTURN	-2.9626632	1.2258225e-07
113297	PI3K	ZNF501	-2.3527403	1.2554885e-07
113298	PI3K	L3HYPDH	3.4943225	1.2588741e-07
113299	PI3K	SLC2A11	-1.9004337	1.261852e-07
113300	PI3K	PSMB2	1.9787825	1.2638648e-07
113301	PI3K	EXOG	1.5486342	1.272398e-07
113302	PI3K	SSH3	-2.2787082	1.2784508e-07
113303	PI3K	NDUFA9	2.6967034	1.2810806e-07
113304	PI3K	MPG	-2.180988	1.2826283e-07
113305	PI3K	UBE2N	2.9998837	1.2841281e-07
113306	PI3K	SERPINF1	-5.8180933	1.3100153e-07
113307	PI3K	VMA21	2.3021662	1.3226462e-07
113308	PI3K	SLC12A2	4.4156494	1.3483641e-07
113309	PI3K	RRP36	3.335654	1.3507164e-07
113310	PI3K	REG3G	1.6245493	1.35426e-07
113311	PI3K	OGT	-2.3318276	1.36582e-07
113312	PI3K	PPDPF	-2.7298112	1.4062006e-07
113313	PI3K	IDE	2.7613192	1.4236424e-07
113314	PI3K	C11orf24	3.6973917	1.43284e-07
113315	PI3K	HSPBAP1	-3.9439344	1.4451841e-07
113316	PI3K	CDK19	-2.9524148	1.4954016e-07
113317	PI3K	H2AJ	-2.7879436	1.4966278e-07
113318	PI3K	HERPUD2	-3.265168	1.5325028e-07
113319	PI3K	NKIRAS1	3.33901	1.5458946e-07
113320	PI3K	ZNF740	-1.56274	1.5603779e-07
113321	PI3K	ZIK1	2.4770873	1.5668643e-07
113322	PI3K	RPS6	-1.2094413	1.5885564e-07
113323	PI3K	GPR107	1.5687524	1.6039004e-07
113324	PI3K	SNX1	-1.7510128	1.6266985e-07
113325	PI3K	BFSP2	-1.6092718	1.6705005e-07
113326	PI3K	HOXB2	2.8515499	1.7072101e-07
113327	PI3K	MAP3K7CL	-4.790847	1.7262356e-07
113328	PI3K	VTA1	2.1513848	1.7381224e-07
113329	PI3K	AK6	3.7592275	1.745345e-07
113330	PI3K	MOB2	-1.7339107	1.7455557e-07
113331	PI3K	SIAE	-2.157712	1.7813285e-07
113332	PI3K	DYNLRB2	-2.7529972	1.7924198e-07
113333	PI3K	RAB26	-5.289501	1.8317006e-07
113334	PI3K	ZC3HAV1L	3.5094516	1.8421173e-07
113335	PI3K	F2RL2	3.2607217	1.8505962e-07
113336	PI3K	ZNF596	-3.0415847	1.8713826e-07
113337	PI3K	PNMA6A	-2.3632188	1.8767521e-07
113338	PI3K	ME2	3.205307	1.8770905e-07
113339	PI3K	RPS6KA5	-3.1118104	1.878487e-07
113340	PI3K	PPP2R1B	1.744093	1.8813759e-07
113341	PI3K	SFXN1	3.1259832	1.8946129e-07
113342	PI3K	JKAMP	3.1701562	1.9547376e-07
113343	PI3K	EIF2B3	3.6734684	1.993671e-07
113344	PI3K	HSPA4	3.235088	2.0243787e-07
113345	PI3K	ZKSCAN1	-3.60092	2.026486e-07
113346	PI3K	TIAL1	1.4029522	2.0588506e-07
113347	PI3K	YPEL4	-5.227666	2.0715102e-07
113348	PI3K	SORCS1	-1.477232	2.0839632e-07
113349	PI3K	GTF3C2	2.1801424	2.092133e-07
113350	PI3K	SERINC1	-4.2597294	2.1195615e-07
113351	PI3K	CFAP69	-1.5015808	2.1232992e-07
113352	PI3K	HSPA14	3.3011637	2.1626168e-07
113353	PI3K	RNGTT	1.9811026	2.1716735e-07
113354	PI3K	DTX3	-1.2578068	2.1753476e-07
113355	PI3K	DNAJB12	1.2961847	2.2299247e-07
113356	PI3K	EXOC4	-2.0760307	2.2335837e-07
113357	PI3K	TMEM54	-2.8191752	2.2928941e-07
113358	PI3K	HNMT	-1.9161866	2.3177031e-07
113359	PI3K	SPRTN	3.6483486	2.3259705e-07
113360	PI3K	PHYKPL	-2.0817747	2.3441031e-07
113361	PI3K	RUSF1	-1.7337381	2.3445483e-07
113362	PI3K	ETNK1	2.2921405	2.345831e-07
113363	PI3K	MED27	1.7202412	2.3734665e-07
113364	PI3K	CFAP95	2.4263017	2.3868503e-07
113365	PI3K	NYAP2	1.6029112	2.444376e-07
113366	PI3K	UBE2A	2.1952276	2.472807e-07
113367	PI3K	RPTOR	1.9245545	2.4905106e-07
113368	PI3K	ZNF827	3.341111	2.4918887e-07
113369	PI3K	KCNG3	1.8335558	2.5204164e-07
113370	PI3K	B3GALT2	3.0785747	2.5460946e-07
113371	PI3K	RABGEF1	-2.7623117	2.5640793e-07
113372	PI3K	FKBP8	-1.6811731	2.590183e-07
113373	PI3K	SPO16	5.531586	2.6181962e-07
113374	PI3K	ZNF16	-2.0426872	2.6725712e-07
113375	PI3K	LINC00518	-3.1219037	2.7072232e-07
113376	PI3K	NUDT7	-2.3553286	2.723219e-07
113377	PI3K	TMTC3	3.3194616	2.7285242e-07
113378	PI3K	TMEM9B	2.3374887	2.832565e-07
113379	PI3K	LRRC36	-1.2039657	2.8610918e-07
113380	PI3K	NCAN	1.6597142	2.8723377e-07
113381	PI3K	MCOLN3	-2.0038273	2.883356e-07
113382	PI3K	SEPSECS	-3.097371	2.9131482e-07
113383	PI3K	GOLGA7B	-2.2738562	2.929958e-07
113384	PI3K	SLC5A6	3.5686595	2.9329698e-07
113385	PI3K	ZNF512	-3.4446833	2.9332543e-07
113386	PI3K	COPB2	2.132913	2.9505722e-07
113387	PI3K	TM9SF1	1.9346869	2.9858285e-07
113388	PI3K	GRB2	1.8144491	3.011976e-07
113389	PI3K	NYAP1	-1.6297309	3.0174735e-07
113390	PI3K	ENTPD4	1.8428345	3.0316815e-07
113391	PI3K	LIN28B	3.1370242	3.038899e-07
113392	PI3K	ZNF490	-2.4535408	3.0585002e-07
113393	PI3K	TNNT1	-3.8519804	3.0624503e-07
113394	PI3K	AKIRIN1	3.610009	3.0842287e-07
113395	PI3K	B4GALNT1	1.7003917	3.1488443e-07
113396	PI3K	CLPTM1	2.00735	3.1548603e-07
113397	PI3K	PAQR8	-4.687659	3.169284e-07
113398	PI3K	FAM149B1	-2.0039597	3.184416e-07
113399	PI3K	MXD3	-2.2058804	3.2225034e-07
113400	PI3K	FAM219B	-2.232121	3.248857e-07
113401	PI3K	NAA50	3.5501928	3.2870085e-07
113402	PI3K	FGF12	-1.5829068	3.3738286e-07
113403	PI3K	PSMA4	3.0675905	3.39833e-07
113404	PI3K	ZNF397	-1.7792463	3.402832e-07
113405	PI3K	PVR	2.7108755	3.4191342e-07
113406	PI3K	KDSR	-2.4994483	3.43367e-07
113407	PI3K	MYLIP	-3.2663736	3.4359246e-07
113408	PI3K	SPATA4	-1.4677671	3.508254e-07
113409	PI3K	PMFBP1	-1.5703657	3.5085782e-07
113410	PI3K	KPNA1	2.1614957	3.518734e-07
113411	PI3K	SIX5	-1.398272	3.554832e-07
113412	PI3K	GRAMD4	-2.5077078	3.6413235e-07
113413	PI3K	GCNT1	4.343409	3.6598843e-07
113414	PI3K	TMEM138	4.822715	3.6834672e-07
113415	PI3K	RNF135	-3.8454819	3.7211325e-07
113416	PI3K	KCNMB3	-1.8555022	3.7830475e-07
113417	PI3K	ANKRD30B	-2.091464	3.8016836e-07
113418	PI3K	TIMM21	4.1721344	3.804788e-07
113419	PI3K	ERCC5	-3.3993776	3.8054236e-07
113420	PI3K	MTA1	-2.181815	3.8137253e-07
113421	PI3K	NUP98	2.6127374	3.8178368e-07
113422	PI3K	ENG	2.0310805	3.8337865e-07
113423	PI3K	PAPSS2	4.8536267	3.8475184e-07
113424	PI3K	DENR	2.0498629	3.84839e-07
113425	PI3K	NR4A2	-7.973116	3.8983563e-07
113426	PI3K	NSD1	1.6801579	3.9029982e-07
113427	PI3K	UBE2NL	2.1697557	3.9593246e-07
113428	PI3K	AMMECR1	3.126616	3.9766755e-07
