"tf"	"confidence"	"target"	"mor"
"301973"	"ZHX2"	"D"	"LINC01132"	-1
"301974"	"ZHX2"	"D"	"LINC01270"	-1
"301975"	"ZHX2"	"D"	"LINC01276"	-1
"301976"	"ZHX2"	"D"	"LMF1"	-1
"301977"	"ZHX2"	"D"	"LMNA"	-1
"301978"	"ZHX2"	"D"	"LSR"	-1
"301979"	"ZHX2"	"D"	"LTO1"	-1
"301980"	"ZHX2"	"D"	"LZTS3"	-1
"301981"	"ZHX2"	"D"	"MAD1L1"	-1
"301982"	"ZHX2"	"D"	"MADCAM1"	-1
"301983"	"ZHX2"	"D"	"MADD"	-1
"301984"	"ZHX2"	"D"	"MAP1LC3B"	-1
"301985"	"ZHX2"	"D"	"MAP3K8"	-1
"301986"	"ZHX2"	"D"	"MAPK13"	-1
"301987"	"ZHX2"	"D"	"MCF2L"	-1
"301988"	"ZHX2"	"D"	"MCRIP2"	-1
"301989"	"ZHX2"	"D"	"MED15"	-1
"301990"	"ZHX2"	"D"	"METTL21A"	-1
"301991"	"ZHX2"	"D"	"MFSD11"	-1
"301992"	"ZHX2"	"D"	"MFSD6"	-1
"301993"	"ZHX2"	"D"	"MGA"	-1
"301994"	"ZHX2"	"D"	"MGRN1"	-1
"301995"	"ZHX2"	"D"	"MICAL3"	-1
"301996"	"ZHX2"	"D"	"MIDN"	-1
"301997"	"ZHX2"	"D"	"MIER1"	-1
"301998"	"ZHX2"	"D"	"MKKS"	-1
"301999"	"ZHX2"	"D"	"MNT"	-1
"302000"	"ZHX2"	"D"	"MRPL28"	-1
"302001"	"ZHX2"	"D"	"MSI2"	-1
"302002"	"ZHX2"	"D"	"MSRB1"	-1
"302003"	"ZHX2"	"D"	"MXI1"	-1
"302004"	"ZHX2"	"D"	"MXRA8"	-1
"302005"	"ZHX2"	"D"	"MYH10"	-1
"302006"	"ZHX2"	"D"	"MYO1C"	-1
"302007"	"ZHX2"	"D"	"MYORG"	-1
"302008"	"ZHX2"	"D"	"NADK"	-1
"302009"	"ZHX2"	"D"	"NCL"	-1
"302010"	"ZHX2"	"D"	"NCOA4"	-1
"302011"	"ZHX2"	"D"	"NCOA7"	-1
"302012"	"ZHX2"	"D"	"NCOR2"	-1
"302013"	"ZHX2"	"D"	"NDUFAF6"	-1
"302014"	"ZHX2"	"D"	"NEAT1"	-1
"302015"	"ZHX2"	"D"	"NEIL1"	-1
"302016"	"ZHX2"	"D"	"NFE2L2"	-1
"302017"	"ZHX2"	"D"	"NFIC"	-1
"302018"	"ZHX2"	"D"	"NFIL3"	-1
"302019"	"ZHX2"	"D"	"NFKBIA"	-1
"302020"	"ZHX2"	"D"	"NGLY1"	-1
"302021"	"ZHX2"	"D"	"NOL4L"	-1
"302022"	"ZHX2"	"D"	"NPM2"	-1
"302023"	"ZHX2"	"D"	"NR2F6"	-1
"302024"	"ZHX2"	"D"	"NR4A1"	-1
"302025"	"ZHX2"	"D"	"NRL"	-1
"302026"	"ZHX2"	"D"	"NRSN2"	-1
"302027"	"ZHX2"	"D"	"NTHL1"	-1
"302028"	"ZHX2"	"D"	"NTMT1"	-1
"302029"	"ZHX2"	"D"	"NUP210"	-1
"302030"	"ZHX2"	"D"	"OBSL1"	-1
"302031"	"ZHX2"	"D"	"ORMDL3"	-1
"302032"	"ZHX2"	"D"	"OSBP2"	-1
"302033"	"ZHX2"	"D"	"OSBPL9"	-1
"302034"	"ZHX2"	"D"	"OSGIN1"	-1
"302035"	"ZHX2"	"D"	"PACSIN2"	-1
"302036"	"ZHX2"	"D"	"PANK4"	-1
"302037"	"ZHX2"	"D"	"PARN"	-1
"302038"	"ZHX2"	"D"	"PARP10"	-1
"302039"	"ZHX2"	"D"	"PATZ1"	-1
"302040"	"ZHX2"	"D"	"PCBP1"	-1
"302041"	"ZHX2"	"D"	"PCF11"	-1
"302042"	"ZHX2"	"D"	"PDE9A"	-1
"302043"	"ZHX2"	"D"	"PDK1"	-1
"302044"	"ZHX2"	"D"	"PER1"	-1
"302045"	"ZHX2"	"D"	"PHLDB1"	-1
"302046"	"ZHX2"	"D"	"PHYH"	-1
"302047"	"ZHX2"	"D"	"PIK3R1"	-1
"302048"	"ZHX2"	"D"	"PIM3"	-1
"302049"	"ZHX2"	"D"	"PIPOX"	-1
"302050"	"ZHX2"	"D"	"PKMYT1"	-1
"302051"	"ZHX2"	"D"	"PKNOX1"	-1
"302052"	"ZHX2"	"D"	"PKP3"	-1
"302053"	"ZHX2"	"D"	"PLD1"	-1
"302054"	"ZHX2"	"D"	"PLEC"	-1
"302055"	"ZHX2"	"D"	"PLEKHG2"	-1
"302056"	"ZHX2"	"D"	"PLIN2"	-1
"302057"	"ZHX2"	"D"	"PLK3"	-1
"302058"	"ZHX2"	"D"	"POR"	-1
"302059"	"ZHX2"	"D"	"PPCDC"	-1
"302060"	"ZHX2"	"D"	"PPP1R3E"	-1
"302061"	"ZHX2"	"D"	"PPP1R3G"	-1
"302062"	"ZHX2"	"D"	"PPP6R3"	-1
"302063"	"ZHX2"	"D"	"PRDM16"	-1
"302064"	"ZHX2"	"D"	"PRKAA1"	-1
"302065"	"ZHX2"	"D"	"PRKACA"	-1
"302066"	"ZHX2"	"D"	"PRKAR1A"	-1
"302067"	"ZHX2"	"D"	"PRKCZ"	-1
"302068"	"ZHX2"	"D"	"PRPF31"	-1
"302069"	"ZHX2"	"D"	"PRPF40B"	-1
"302070"	"ZHX2"	"D"	"PSMC5"	-1
"302071"	"ZHX2"	"D"	"PTBP1"	-1
"302072"	"ZHX2"	"D"	"PTMA"	-1
"302073"	"ZHX2"	"D"	"PTP4A1"	-1
"302074"	"ZHX2"	"D"	"PTPA"	-1
"302075"	"ZHX2"	"D"	"PYGB"	-1
"302076"	"ZHX2"	"D"	"RAB11FIP3"	-1
"302077"	"ZHX2"	"D"	"RAD9A"	-1
"302078"	"ZHX2"	"D"	"RARA"	-1
"302079"	"ZHX2"	"D"	"REPIN1"	-1
"302080"	"ZHX2"	"D"	"REV1"	-1
"302081"	"ZHX2"	"D"	"RHO"	-1
"302082"	"ZHX2"	"D"	"RHOF"	-1
"302083"	"ZHX2"	"D"	"RNF220"	-1
"302084"	"ZHX2"	"D"	"RNH1"	-1
"302085"	"ZHX2"	"D"	"RORA"	-1
"302086"	"ZHX2"	"D"	"RPH3AL"	-1
"302087"	"ZHX2"	"D"	"RPL27A"	-1
"302088"	"ZHX2"	"D"	"RRBP1"	-1
"302089"	"ZHX2"	"D"	"RTKN"	-1
"302090"	"ZHX2"	"D"	"SATB2"	-1
"302091"	"ZHX2"	"D"	"SBNO2"	-1
"302092"	"ZHX2"	"D"	"SCAP"	-1
"302093"	"ZHX2"	"D"	"SCNN1A"	-1
"302094"	"ZHX2"	"D"	"SDC1"	-1
"302095"	"ZHX2"	"D"	"SDR39U1"	-1
"302096"	"ZHX2"	"D"	"SEC14L1"	-1
"302097"	"ZHX2"	"D"	"SEC14L4"	-1
"302098"	"ZHX2"	"D"	"SECTM1"	-1
"302099"	"ZHX2"	"D"	"SEMA4C"	-1
"302100"	"ZHX2"	"D"	"SEPTIN9"	-1
"302101"	"ZHX2"	"D"	"SERPINB1"	-1
"302102"	"ZHX2"	"D"	"SERPINB6"	-1
"302103"	"ZHX2"	"D"	"SERPINF1"	-1
"302104"	"ZHX2"	"D"	"SESN1"	-1
"302105"	"ZHX2"	"D"	"SFI1"	-1
"302106"	"ZHX2"	"D"	"SH3BP4"	-1
"302107"	"ZHX2"	"D"	"SH3D19"	-1
"302108"	"ZHX2"	"D"	"SH3GL1"	-1
"302109"	"ZHX2"	"D"	"SH3YL1"	-1
"302110"	"ZHX2"	"D"	"SHH"	-1
"302111"	"ZHX2"	"D"	"SIAH1"	-1
"302112"	"ZHX2"	"D"	"SKI"	-1
"302113"	"ZHX2"	"D"	"SLC16A3"	-1
"302114"	"ZHX2"	"D"	"SLC22A31"	-1
"302115"	"ZHX2"	"D"	"SLC23A2"	-1
"302116"	"ZHX2"	"D"	"SLC25A12"	-1
"302117"	"ZHX2"	"D"	"SLC27A5"	-1
"302118"	"ZHX2"	"D"	"SLC3A2"	-1
"302119"	"ZHX2"	"D"	"SLC43A2"	-1
"302120"	"ZHX2"	"D"	"SLC66A2"	-1
"302121"	"ZHX2"	"D"	"SLCO4A1"	-1
"302122"	"ZHX2"	"D"	"SMAD7"	-1
"302123"	"ZHX2"	"D"	"SMG6"	-1
"302124"	"ZHX2"	"D"	"SNX8"	-1
"302125"	"ZHX2"	"D"	"SOD2"	-1
"302126"	"ZHX2"	"D"	"SOWAHA"	-1
"302127"	"ZHX2"	"D"	"SP3"	-1
"302128"	"ZHX2"	"D"	"SPAG1"	-1
"302129"	"ZHX2"	"D"	"SPAG4"	-1
"302130"	"ZHX2"	"D"	"SPAG9"	-1
"302131"	"ZHX2"	"D"	"SPG7"	-1
"302132"	"ZHX2"	"D"	"SPHK1"	-1
"302133"	"ZHX2"	"D"	"SPTAN1"	-1
"302134"	"ZHX2"	"D"	"SPTBN1"	-1
"302135"	"ZHX2"	"D"	"SRC"	-1
"302136"	"ZHX2"	"D"	"SRCIN1"	-1
"302137"	"ZHX2"	"D"	"SREBF1"	-1
"302138"	"ZHX2"	"D"	"SRRM1"	-1
"302139"	"ZHX2"	"D"	"SRSF11"	-1
"302140"	"ZHX2"	"D"	"SRSF5"	-1
"302141"	"ZHX2"	"D"	"SRSF6"	-1
"302142"	"ZHX2"	"D"	"SSTR5"	-1
"302143"	"ZHX2"	"D"	"ST6GAL1"	-1
"302144"	"ZHX2"	"D"	"STC2"	-1
"302145"	"ZHX2"	"D"	"STK35"	-1
"302146"	"ZHX2"	"D"	"STMN3"	-1
"302147"	"ZHX2"	"D"	"STT3B"	-1
"302148"	"ZHX2"	"D"	"STX1B"	-1
"302149"	"ZHX2"	"D"	"SUB1"	-1
"302150"	"ZHX2"	"D"	"SYNCRIP"	-1
"302151"	"ZHX2"	"D"	"SYNJ2"	-1
"302152"	"ZHX2"	"D"	"SYTL1"	-1
"302153"	"ZHX2"	"D"	"TADA2B"	-1
"302154"	"ZHX2"	"D"	"TBC1D14"	-1
"302155"	"ZHX2"	"D"	"TBCB"	-1
"302156"	"ZHX2"	"D"	"TBCD"	-1
"302157"	"ZHX2"	"D"	"TBX2"	-1
"302158"	"ZHX2"	"D"	"TCAF1"	-1
"302159"	"ZHX2"	"D"	"TCEA2"	-1
"302160"	"ZHX2"	"D"	"TCF25"	-1
"302161"	"ZHX2"	"D"	"TEX9"	-1
"302162"	"ZHX2"	"D"	"TFAP4"	-1
"302163"	"ZHX2"	"D"	"TFEB"	-1
"302164"	"ZHX2"	"D"	"TGFBR3L"	-1
"302165"	"ZHX2"	"D"	"TIMM17B"	-1
"302166"	"ZHX2"	"D"	"TLE5"	-1
"302167"	"ZHX2"	"D"	"TLNRD1"	-1
"302168"	"ZHX2"	"D"	"TMC6"	-1
"302169"	"ZHX2"	"D"	"TMEM120B"	-1
"302170"	"ZHX2"	"D"	"TMEM134"	-1
"302171"	"ZHX2"	"D"	"TMEM9"	-1
"302172"	"ZHX2"	"D"	"TNS2"	-1
"302173"	"ZHX2"	"D"	"TNS3"	-1
"302174"	"ZHX2"	"D"	"TOB1"	-1
"302175"	"ZHX2"	"D"	"TOM1"	-1
"302176"	"ZHX2"	"D"	"TP53BP2"	-1
"302177"	"ZHX2"	"D"	"TP53I3"	-1
"302178"	"ZHX2"	"D"	"TRAF2"	-1
"302179"	"ZHX2"	"D"	"TRAF7"	-1
"302180"	"ZHX2"	"D"	"TRAPPC12"	-1
"302181"	"ZHX2"	"D"	"TRIB1"	-1
"302182"	"ZHX2"	"D"	"TRIM41"	-1
"302183"	"ZHX2"	"D"	"TRIM47"	-1
"302184"	"ZHX2"	"D"	"TRIM65"	-1
"302185"	"ZHX2"	"D"	"TTC7A"	-1
"302186"	"ZHX2"	"D"	"TTLL4"	-1
"302187"	"ZHX2"	"D"	"TTYH3"	-1
"302188"	"ZHX2"	"D"	"TUBB4B"	-1
"302189"	"ZHX2"	"D"	"TXNRD1"	-1
"302190"	"ZHX2"	"D"	"UBC"	-1
"302191"	"ZHX2"	"D"	"UBE2D3"	-1
"302192"	"ZHX2"	"D"	"UNC13D"	-1
"302193"	"ZHX2"	"D"	"USP25"	-1
"302194"	"ZHX2"	"D"	"USP39"	-1
"302195"	"ZHX2"	"D"	"UTS2R"	-1
"302196"	"ZHX2"	"D"	"VAMP5"	-1
"302197"	"ZHX2"	"D"	"VAT1"	-1
"302198"	"ZHX2"	"D"	"VEGFA"	-1
"302199"	"ZHX2"	"D"	"VGLL4"	-1
"302200"	"ZHX2"	"D"	"VPS28"	-1
"302201"	"ZHX2"	"D"	"VWCE"	-1
"302202"	"ZHX2"	"D"	"WBP1"	-1
"302203"	"ZHX2"	"D"	"WBP2"	-1
"302204"	"ZHX2"	"D"	"WDR18"	-1
"302205"	"ZHX2"	"D"	"WDR59"	-1
"302206"	"ZHX2"	"D"	"WHRN"	-1
"302207"	"ZHX2"	"D"	"WRAP53"	-1
"302208"	"ZHX2"	"D"	"YWHAZ"	-1
"302209"	"ZHX2"	"D"	"YY1"	-1
"302210"	"ZHX2"	"D"	"ZBTB1"	-1
"302211"	"ZHX2"	"D"	"ZBTB14"	-1
"302212"	"ZHX2"	"D"	"ZBTB46"	-1
"302213"	"ZHX2"	"D"	"ZFP30"	-1
"302214"	"ZHX2"	"D"	"ZFP36L1"	-1
"302215"	"ZHX2"	"D"	"ZNF131"	-1
"302216"	"ZHX2"	"D"	"ZNF213"	-1
"302217"	"ZHX2"	"D"	"ZNF263"	-1
"302218"	"ZHX2"	"D"	"ZNF276"	-1
"302219"	"ZHX2"	"D"	"ZNF280D"	-1
"302220"	"ZHX2"	"D"	"ZNF367"	-1
"302221"	"ZHX2"	"D"	"ZNF395"	-1
"302222"	"ZHX2"	"D"	"ZNF398"	-1
"302223"	"ZHX2"	"D"	"ZNF490"	-1
"302224"	"ZHX2"	"D"	"ZNF503"	-1
"302225"	"ZHX2"	"D"	"ZNF514"	-1
"302226"	"ZHX2"	"D"	"ZNF518A"	-1
"302227"	"ZHX2"	"D"	"ZNF569"	-1
"302228"	"ZHX2"	"D"	"ZNF580"	-1
"302229"	"ZHX2"	"D"	"ZNF692"	-1
"302230"	"ZHX2"	"D"	"ZNF782"	-1
"302231"	"ZHX2"	"D"	"ZNF790"	-1
"302232"	"ZHX2"	"D"	"ZNF839"	-1
"302233"	"ZHX3"	"E"	"AARD"	-1
"302234"	"ZHX3"	"E"	"AASS"	-1
"302235"	"ZHX3"	"E"	"ABCC2"	-1
"302236"	"ZHX3"	"E"	"ABHD2"	-1
"302237"	"ZHX3"	"E"	"ACACB"	-1
"302238"	"ZHX3"	"E"	"ACAT1"	-1
"302239"	"ZHX3"	"E"	"ACOT2"	-1
"302240"	"ZHX3"	"E"	"ACSF2"	-1
"302241"	"ZHX3"	"E"	"ACVR1"	-1
"302242"	"ZHX3"	"E"	"ADAMTS15"	-1
"302243"	"ZHX3"	"E"	"ADARB1"	-1
"302244"	"ZHX3"	"E"	"ADCY3"	-1
"302245"	"ZHX3"	"E"	"ADD1"	-1
"302246"	"ZHX3"	"E"	"ADH1B"	-1
"302247"	"ZHX3"	"E"	"ADH5"	-1
"302248"	"ZHX3"	"E"	"ADI1"	-1
"302249"	"ZHX3"	"E"	"ADRA1B"	-1
"302250"	"ZHX3"	"E"	"AFF2"	-1
"302251"	"ZHX3"	"E"	"AGAP1"	-1
"302252"	"ZHX3"	"E"	"AGL"	-1
"302253"	"ZHX3"	"E"	"AGTR1"	-1
"302254"	"ZHX3"	"E"	"AHNAK"	-1
"302255"	"ZHX3"	"E"	"AKT3"	-1
"302256"	"ZHX3"	"E"	"ANGPTL1"	-1
"302257"	"ZHX3"	"E"	"ANGPTL3"	-1
"302258"	"ZHX3"	"E"	"ANKFY1"	-1
"302259"	"ZHX3"	"E"	"ANKRD33B"	-1
"302260"	"ZHX3"	"E"	"ANKRD40"	-1
"302261"	"ZHX3"	"E"	"AOX1"	-1
"302262"	"ZHX3"	"E"	"APBB2"	-1
"302263"	"ZHX3"	"E"	"APCDD1"	-1
"302264"	"ZHX3"	"E"	"APOB"	-1
"302265"	"ZHX3"	"E"	"APPL2"	-1
"302266"	"ZHX3"	"E"	"ARHGAP1"	-1
"302267"	"ZHX3"	"E"	"ARHGAP10"	-1
"302268"	"ZHX3"	"E"	"ARHGAP35"	-1
"302269"	"ZHX3"	"E"	"ARHGAP6"	-1
"302270"	"ZHX3"	"E"	"ARHGEF26"	-1
"302271"	"ZHX3"	"E"	"ARMC8"	-1
"302272"	"ZHX3"	"E"	"ASB13"	-1
"302273"	"ZHX3"	"E"	"ASCC1"	-1
"302274"	"ZHX3"	"E"	"ASH1L"	-1
"302275"	"ZHX3"	"E"	"ATAT1"	-1
"302276"	"ZHX3"	"E"	"ATG13"	-1
"302277"	"ZHX3"	"E"	"ATL3"	-1
"302278"	"ZHX3"	"E"	"ATP1A2"	-1
"302279"	"ZHX3"	"E"	"ATRN"	-1
"302280"	"ZHX3"	"E"	"ATXN1L"	-1
"302281"	"ZHX3"	"E"	"AXIN2"	-1
"302282"	"ZHX3"	"E"	"BACE1"	-1
"302283"	"ZHX3"	"E"	"BAZ1B"	-1
"302284"	"ZHX3"	"E"	"BBS12"	-1
"302285"	"ZHX3"	"E"	"BCL2L13"	-1
"302286"	"ZHX3"	"E"	"BCL2L2"	-1
"302287"	"ZHX3"	"E"	"BHLHE40"	-1
"302288"	"ZHX3"	"E"	"BRD3"	-1
"302289"	"ZHX3"	"E"	"BRINP2"	-1
"302290"	"ZHX3"	"E"	"BVES"	-1
"302291"	"ZHX3"	"E"	"C14orf132"	-1
"302292"	"ZHX3"	"E"	"C1orf21"	-1
"302293"	"ZHX3"	"E"	"C1RL"	-1
"302294"	"ZHX3"	"E"	"C6orf89"	-1
"302295"	"ZHX3"	"E"	"C8orf88"	-1
"302296"	"ZHX3"	"E"	"CA2"	-1
"302297"	"ZHX3"	"E"	"CAB39L"	-1
"302298"	"ZHX3"	"E"	"CACNB2"	-1
"302299"	"ZHX3"	"E"	"CALCOCO2"	-1
"302300"	"ZHX3"	"E"	"CALD1"	-1
"302301"	"ZHX3"	"E"	"CARMIL1"	-1
"302302"	"ZHX3"	"E"	"CARNMT1"	-1
"302303"	"ZHX3"	"E"	"CASC3"	-1
"302304"	"ZHX3"	"E"	"CASP1"	-1
"302305"	"ZHX3"	"E"	"CBX6"	-1
"302306"	"ZHX3"	"E"	"CBX7"	-1
"302307"	"ZHX3"	"E"	"CCDC69"	-1
"302308"	"ZHX3"	"E"	"CCDC9B"	-1
"302309"	"ZHX3"	"E"	"CCN5"	-1
"302310"	"ZHX3"	"E"	"CD163"	-1
"302311"	"ZHX3"	"E"	"CD300LG"	-1
"302312"	"ZHX3"	"E"	"CD99L2"	-1
"302313"	"ZHX3"	"E"	"CDC42EP1"	-1
"302314"	"ZHX3"	"E"	"CDC42EP4"	-1
"302315"	"ZHX3"	"E"	"CDS2"	-1
"302316"	"ZHX3"	"E"	"CDYL"	-1
"302317"	"ZHX3"	"E"	"CEACAM1"	-1
"302318"	"ZHX3"	"E"	"CEACAM4"	-1
"302319"	"ZHX3"	"E"	"CELF2"	-1
"302320"	"ZHX3"	"E"	"CEP350"	-1
"302321"	"ZHX3"	"E"	"CERS6"	-1
"302322"	"ZHX3"	"E"	"CES1"	-1
"302323"	"ZHX3"	"E"	"CFL2"	-1
"302324"	"ZHX3"	"E"	"CHRDL1"	-1
"302325"	"ZHX3"	"E"	"CHURC1"	-1
"302326"	"ZHX3"	"E"	"CITED2"	-1
"302327"	"ZHX3"	"E"	"CKS1B"	-1
"302328"	"ZHX3"	"E"	"CKS2"	-1
"302329"	"ZHX3"	"E"	"CLIP3"	-1
"302330"	"ZHX3"	"E"	"CNR1"	-1
"302331"	"ZHX3"	"E"	"CORO6"	-1
"302332"	"ZHX3"	"E"	"CREBBP"	-1
"302333"	"ZHX3"	"E"	"CROT"	-1
"302334"	"ZHX3"	"E"	"CRTAP"	-1
"302335"	"ZHX3"	"E"	"CSDE1"	-1
"302336"	"ZHX3"	"E"	"CSK"	-1
"302337"	"ZHX3"	"E"	"CTDSPL"	-1
"302338"	"ZHX3"	"E"	"CTIF"	-1
"302339"	"ZHX3"	"E"	"CUTC"	-1
"302340"	"ZHX3"	"E"	"CYP2U1"	-1
"302341"	"ZHX3"	"E"	"DAAM2"	-1
"302342"	"ZHX3"	"E"	"DAG1"	-1
"302343"	"ZHX3"	"E"	"DCAF6"	-1
"302344"	"ZHX3"	"E"	"DDX24"	-1
"302345"	"ZHX3"	"E"	"DENND1A"	-1
"302346"	"ZHX3"	"E"	"DHRS1"	-1
"302347"	"ZHX3"	"E"	"DIPK1A"	-1
"302348"	"ZHX3"	"E"	"DIXDC1"	-1
"302349"	"ZHX3"	"E"	"DSE"	-1
"302350"	"ZHX3"	"E"	"DSEL"	-1
"302351"	"ZHX3"	"E"	"DSTN"	-1
"302352"	"ZHX3"	"E"	"DSTYK"	-1
"302353"	"ZHX3"	"E"	"DTNA"	-1
"302354"	"ZHX3"	"E"	"DTX2"	-1
"302355"	"ZHX3"	"E"	"DYM"	-1
"302356"	"ZHX3"	"E"	"DYNC1H1"	-1
"302357"	"ZHX3"	"E"	"DYNC1I1"	-1
"302358"	"ZHX3"	"E"	"EEF2K"	-1
"302359"	"ZHX3"	"E"	"EGFR"	-1
"302360"	"ZHX3"	"E"	"EIF2AK4"	-1
"302361"	"ZHX3"	"E"	"EIF4EBP2"	-1
"302362"	"ZHX3"	"E"	"EIF4G3"	-1
"302363"	"ZHX3"	"E"	"EML1"	-1
"302364"	"ZHX3"	"E"	"ENOX2"	-1
"302365"	"ZHX3"	"E"	"EPM2A"	-1
"302366"	"ZHX3"	"E"	"ERC1"	-1
"302367"	"ZHX3"	"E"	"ETNK2"	-1
"302368"	"ZHX3"	"E"	"ETV7"	-1
"302369"	"ZHX3"	"E"	"EXTL3"	-1
"302370"	"ZHX3"	"E"	"F8"	-1
"302371"	"ZHX3"	"E"	"FAF1"	-1
"302372"	"ZHX3"	"E"	"FAM110A"	-1
"302373"	"ZHX3"	"E"	"FAM160B1"	-1
"302374"	"ZHX3"	"E"	"FAM168A"	-1
"302375"	"ZHX3"	"E"	"FAM168B"	-1
"302376"	"ZHX3"	"E"	"FAT4"	-1
"302377"	"ZHX3"	"E"	"FBN1"	-1
"302378"	"ZHX3"	"E"	"FBXO21"	-1
"302379"	"ZHX3"	"E"	"FBXO30"	-1
"302380"	"ZHX3"	"E"	"FBXO32"	-1
"302381"	"ZHX3"	"E"	"FERMT2"	-1
"302382"	"ZHX3"	"E"	"FIBIN"	-1
"302383"	"ZHX3"	"E"	"FIGN"	-1
"302384"	"ZHX3"	"E"	"FKBP5"	-1
"302385"	"ZHX3"	"E"	"FOXK1"	-1
"302386"	"ZHX3"	"E"	"FOXN3"	-1
"302387"	"ZHX3"	"E"	"FOXO1"	-1
"302388"	"ZHX3"	"E"	"FSTL1"	-1
"302389"	"ZHX3"	"E"	"FTO"	-1
"302390"	"ZHX3"	"E"	"FYCO1"	-1
"302391"	"ZHX3"	"E"	"G0S2"	-1
"302392"	"ZHX3"	"E"	"GALNT15"	-1
"302393"	"ZHX3"	"E"	"GALNT2"	-1
"302394"	"ZHX3"	"E"	"GDF15"	-1
"302395"	"ZHX3"	"E"	"GDPD3"	-1
"302396"	"ZHX3"	"E"	"GFOD1"	-1
"302397"	"ZHX3"	"E"	"GINM1"	-1
"302398"	"ZHX3"	"E"	"GLG1"	-1
"302399"	"ZHX3"	"E"	"GNAZ"	-1
"302400"	"ZHX3"	"E"	"GOLGB1"	-1
"302401"	"ZHX3"	"E"	"GPATCH8"	-1
"302402"	"ZHX3"	"E"	"GPR107"	-1
"302403"	"ZHX3"	"E"	"GREB1L"	-1
"302404"	"ZHX3"	"E"	"GYG1"	-1
"302405"	"ZHX3"	"E"	"H2AC8"	-1
"302406"	"ZHX3"	"E"	"H2BC11"	-1
"302407"	"ZHX3"	"E"	"H2BC18"	-1
"302408"	"ZHX3"	"E"	"H2BC21"	-1
"302409"	"ZHX3"	"E"	"H2BC5"	-1
"302410"	"ZHX3"	"E"	"H2BU1"	-1
"302411"	"ZHX3"	"E"	"H4C9"	-1
"302412"	"ZHX3"	"E"	"H6PD"	-1
"302413"	"ZHX3"	"E"	"HBEGF"	-1
"302414"	"ZHX3"	"E"	"HDAC4"	-1
"302415"	"ZHX3"	"E"	"HERC1"	-1
"302416"	"ZHX3"	"E"	"HERC2"	-1
"302417"	"ZHX3"	"E"	"HERPUD2"	-1
"302418"	"ZHX3"	"E"	"HEXIM1"	-1
"302419"	"ZHX3"	"E"	"HIF3A"	-1
"302420"	"ZHX3"	"E"	"HLF"	-1
"302421"	"ZHX3"	"E"	"HNRNPUL1"	-1
"302422"	"ZHX3"	"E"	"HOOK2"	-1
"302423"	"ZHX3"	"E"	"HRCT1"	-1
"302424"	"ZHX3"	"E"	"HSPB7"	-1
"302425"	"ZHX3"	"E"	"HSPG2"	-1
"302426"	"ZHX3"	"E"	"HTATSF1"	-1
"302427"	"ZHX3"	"E"	"ICA1L"	-1
"302428"	"ZHX3"	"E"	"IK"	-1
"302429"	"ZHX3"	"E"	"ILVBL"	-1
"302430"	"ZHX3"	"E"	"ING2"	-1
"302431"	"ZHX3"	"E"	"INKA2"	-1
"302432"	"ZHX3"	"E"	"INMT"	-1
"302433"	"ZHX3"	"E"	"INPP5A"	-1
"302434"	"ZHX3"	"E"	"IP6K1"	-1
"302435"	"ZHX3"	"E"	"IP6K3"	-1
"302436"	"ZHX3"	"E"	"IPO9"	-1
"302437"	"ZHX3"	"E"	"IQCE"	-1
"302438"	"ZHX3"	"E"	"IRF7"	-1
"302439"	"ZHX3"	"E"	"IRF9"	-1
"302440"	"ZHX3"	"E"	"ISM1"	-1
"302441"	"ZHX3"	"E"	"ITGA1"	-1
"302442"	"ZHX3"	"E"	"ITGA5"	-1
"302443"	"ZHX3"	"E"	"ITGA9"	-1
"302444"	"ZHX3"	"E"	"ITSN1"	-1
"302445"	"ZHX3"	"E"	"IVNS1ABP"	-1
"302446"	"ZHX3"	"E"	"JADE1"	-1
"302447"	"ZHX3"	"E"	"JADE2"	-1
"302448"	"ZHX3"	"E"	"JCAD"	-1
"302449"	"ZHX3"	"E"	"KANK1"	-1
"302450"	"ZHX3"	"E"	"KANK2"	-1
"302451"	"ZHX3"	"E"	"KCNB1"	-1
"302452"	"ZHX3"	"E"	"KCNIP3"	-1
"302453"	"ZHX3"	"E"	"KCNMA1"	-1
"302454"	"ZHX3"	"E"	"KCTD18"	-1
"302455"	"ZHX3"	"E"	"KIAA0513"	-1
"302456"	"ZHX3"	"E"	"KIF13A"	-1
"302457"	"ZHX3"	"E"	"KIF1C"	-1
"302458"	"ZHX3"	"E"	"KIF3B"	-1
"302459"	"ZHX3"	"E"	"KIFBP"	-1
"302460"	"ZHX3"	"E"	"KIRREL1"	-1
"302461"	"ZHX3"	"E"	"KLF13"	-1
"302462"	"ZHX3"	"E"	"KLF15"	-1
"302463"	"ZHX3"	"E"	"KLF7"	-1
"302464"	"ZHX3"	"E"	"KLF9"	-1
"302465"	"ZHX3"	"E"	"KLHL10"	-1
"302466"	"ZHX3"	"E"	"KLHL21"	-1
"302467"	"ZHX3"	"E"	"KLHL29"	-1
"302468"	"ZHX3"	"E"	"KLHL42"	-1
"302469"	"ZHX3"	"E"	"LAMA2"	-1
"302470"	"ZHX3"	"E"	"LAMC1"	-1
"302471"	"ZHX3"	"E"	"LARGE1"	-1
"302472"	"ZHX3"	"E"	"LATS2"	-1
"302473"	"ZHX3"	"E"	"LDB3"	-1
