Target_genes	Ikzf2|Average	SRX8167498|HPC-7	SRX1241149|Treg	SRX1241152|Treg	STRING
Lcn12	35.000000	105	0	0	0
Impdh2	35.000000	105	0	0	0
Gzf1	35.000000	0	105	0	0
Cryl1	35.000000	105	0	0	0
Cetn4	35.000000	105	0	0	0
Cdk1	35.000000	105	0	0	0
Ccl24	35.000000	105	0	0	0
Cab39	35.000000	105	0	0	0
Bbs12	35.000000	105	0	0	0
6720489N17Rik	35.000000	105	0	0	0
Top3a	34.666667	104	0	0	0
Tomm34	34.666667	104	0	0	0
Synpo2l	34.666667	104	0	0	0
Stk4	34.666667	104	0	0	0
Smcr8	34.666667	104	0	0	0
Serpinb6b	34.666667	104	0	0	0
Serac1	34.666667	104	0	0	0
Sec24c	34.666667	104	0	0	0
Rpl15	34.666667	104	0	0	0
Rbks	34.666667	104	0	0	0
Prss16	34.666667	104	0	0	0
Pold4	34.666667	104	0	0	0
Nkiras1	34.666667	104	0	0	0
Nectin2	34.666667	104	0	0	0
Myoz1	34.666667	104	0	0	0
Myo5a	34.666667	104	0	0	0
Mkrn1	34.666667	104	0	0	0
Llgl2	34.666667	104	0	0	0
Klhdc2	34.666667	104	0	0	0
Gtf2h5	34.666667	104	0	0	0
Frg1	34.666667	104	0	0	0
Flnb	34.666667	104	0	0	0
Epha7	34.666667	104	0	0	0
Cxxc5	34.666667	104	0	0	0
Chchd5	34.666667	104	0	0	0
Cdk13	34.666667	104	0	0	0
Camk2n1	34.666667	104	0	0	0
Babam2	34.666667	104	0	0	0
Adss	34.666667	104	0	0	0
Zranb1	34.333333	103	0	0	0
Zfp748	34.333333	103	0	0	0
Tmem120a	34.333333	103	0	0	0
Rfc1	34.333333	103	0	0	0
Rab40c	34.333333	103	0	0	0
Plekhh3	34.333333	103	0	0	0
Pacsin3	34.333333	103	0	0	0
Npc2	34.333333	103	0	0	0
Myh3	34.333333	103	0	0	0
Isca2	34.333333	103	0	0	0
Hrc	34.333333	103	0	0	0
Ccr10	34.333333	103	0	0	0
Ap5z1	34.333333	103	0	0	0
Add3	34.333333	103	0	0	0
Adck2	34.333333	103	0	0	0
Acbd6	34.333333	103	0	0	0
Zbtb8os	34.000000	0	102	0	0
Use1	34.000000	102	0	0	0
Ttf1	34.000000	102	0	0	0
Trappc6a	34.000000	102	0	0	0
Tkt	34.000000	102	0	0	0
Tecpr1	34.000000	102	0	0	0
Slc25a3	34.000000	0	102	0	0
Sdf2l1	34.000000	102	0	0	0
Rbbp4	34.000000	0	102	0	0
Rasgrp2	34.000000	102	0	0	0
Ocel1	34.000000	102	0	0	0
Nudcd2	34.000000	0	102	0	0
Map3k20	34.000000	102	0	0	0
Macf1	34.000000	102	0	0	0
Lrp1	34.000000	0	102	0	0
Lpin1	34.000000	102	0	0	0
Lpar5	34.000000	102	0	0	0
Kcnc3	34.000000	102	0	0	0
Imp3	34.000000	102	0	0	0
Hnrnpd	34.000000	102	0	0	0
Hmmr	34.000000	0	102	0	0
Got1	34.000000	102	0	0	0
Ggta1	34.000000	102	0	0	0
Flna	34.000000	102	0	0	0
Etnk2	34.000000	102	0	0	0
Epb41l3	34.000000	102	0	0	0
Elk4	34.000000	102	0	0	0
Cfap298	34.000000	102	0	0	0
Cenpe	34.000000	102	0	0	0
Cct2	34.000000	102	0	0	0
Calhm6	34.000000	102	0	0	0
Bloc1s3	34.000000	102	0	0	0
2610318N02Rik	34.000000	102	0	0	0
Zfp830	33.666667	101	0	0	0
Zfp688	33.666667	101	0	0	0
Vwa5b2	33.666667	101	0	0	0
Tspan17	33.666667	101	0	0	0
Synj1	33.666667	101	0	0	0
Slc6a9	33.666667	101	0	0	0
Slc22a18	33.666667	101	0	0	0
Rpl7	33.666667	101	0	0	0
Rnf7	33.666667	101	0	0	0
Rdh10	33.666667	101	0	0	0
Plaa	33.666667	101	0	0	0
Phldb1	33.666667	101	0	0	0
Nhlrc1	33.666667	0	101	0	0
Mrps28	33.666667	101	0	0	0
Mrpl16	33.666667	101	0	0	0
Mak16	33.666667	0	101	0	0
Lcor	33.666667	101	0	0	0
Fndc11	33.666667	101	0	0	0
Fcrl1	33.666667	101	0	0	0
Dcp2	33.666667	101	0	0	0
Dcp1b	33.666667	101	0	0	0
Coq8a	33.666667	101	0	0	0
Clint1	33.666667	101	0	0	0
Chn2	33.666667	101	0	0	0
Cerk	33.666667	101	0	0	0
Cdca4	33.666667	101	0	0	0
Cct6b	33.666667	101	0	0	0
Aqp11	33.666667	0	101	0	0
Akap11	33.666667	101	0	0	0
Zfp799	33.333333	100	0	0	0
Zfp647	33.333333	100	0	0	0
Xrra1	33.333333	100	0	0	0
Wdr93	33.333333	100	0	0	0
Uba7	33.333333	100	0	0	0
Trpv2	33.333333	100	0	0	0
Tpgs2	33.333333	100	0	0	0
Tmem234	33.333333	100	0	0	0
Ticam2	33.333333	100	0	0	0
Thbs3	33.333333	100	0	0	0
Tcof1	33.333333	100	0	0	0
Spcs2	33.333333	100	0	0	0
Spata5l1	33.333333	100	0	0	0
Slf1	33.333333	100	0	0	0
Slbp	33.333333	100	0	0	0
Skil	33.333333	100	0	0	0
Scnm1	33.333333	100	0	0	0
Samd10	33.333333	100	0	0	0
Rnps1	33.333333	100	0	0	0
Rc3h2	33.333333	100	0	0	0
Prpf6	33.333333	100	0	0	0
Ppp1r9a	33.333333	100	0	0	0
Pex11a	33.333333	100	0	0	0
Mtx1	33.333333	100	0	0	0
Morf4l2	33.333333	100	0	0	0
Lysmd1	33.333333	100	0	0	0
Lmtk3	33.333333	100	0	0	0
Lcp2	33.333333	100	0	0	0
Inafm2	33.333333	100	0	0	0
Ikbip	33.333333	100	0	0	0
Homer3	33.333333	100	0	0	0
Hid1	33.333333	100	0	0	0
Gpr62	33.333333	100	0	0	0
Gpr174	33.333333	100	0	0	0
Eif3i	33.333333	100	0	0	0
Edem3	33.333333	100	0	0	0
E4f1	33.333333	100	0	0	0
Dcaf7	33.333333	0	0	100	0
Crocc	33.333333	100	0	0	0
Chrnb1	33.333333	100	0	0	0
Cdh22	33.333333	100	0	0	0
Cbx7	33.333333	0	100	0	0
Apaf1	33.333333	100	0	0	0
AW554918	33.333333	100	0	0	0
2210408I21Rik	33.333333	100	0	0	0
Zfp93	33.000000	99	0	0	0
Zfp458	33.000000	99	0	0	0
Zfp358	33.000000	99	0	0	0
Vkorc1l1	33.000000	0	99	0	0
Vegfc	33.000000	99	0	0	0
Trim68	33.000000	99	0	0	0
Tns2	33.000000	99	0	0	0
Tnfrsf9	33.000000	0	0	99	0
Thap3	33.000000	99	0	0	0
Spty2d1	33.000000	99	0	0	0
Spata32	33.000000	99	0	0	0
Sox13	33.000000	99	0	0	0
Romo1	33.000000	99	0	0	0
Ranbp6	33.000000	99	0	0	0
Ppp1r27	33.000000	99	0	0	0
Poc1b	33.000000	99	0	0	0
Plb1	33.000000	99	0	0	0
Pcyt2	33.000000	0	99	0	0
Olfr464	33.000000	99	0	0	0
Nfs1	33.000000	99	0	0	0
Mindy4	33.000000	99	0	0	0
Me2	33.000000	99	0	0	0
Kdm5c	33.000000	99	0	0	0
Kcnk9	33.000000	99	0	0	0
Hyou1	33.000000	0	99	0	0
Hlf	33.000000	99	0	0	0
Gtpbp8	33.000000	99	0	0	0
Gpr26	33.000000	99	0	0	0
Galnt4	33.000000	99	0	0	0
Fzd1	33.000000	99	0	0	0
Fbxw15	33.000000	99	0	0	0
Elf2	33.000000	99	0	0	0
Egln2	33.000000	99	0	0	0
Ebp	33.000000	99	0	0	0
Ctsb	33.000000	99	0	0	0
Bhlhb9	33.000000	99	0	0	0
Atp6v0c	33.000000	99	0	0	0
Atg101	33.000000	99	0	0	0
Zfp532	32.666667	98	0	0	0
Upf3b	32.666667	98	0	0	0
Tox2	32.666667	98	0	0	0
Tmem41a	32.666667	98	0	0	0
Tmem198	32.666667	98	0	0	0
Taf15	32.666667	98	0	0	0
Sqstm1	32.666667	98	0	0	0
Slc17a7	32.666667	98	0	0	0
Serf1	32.666667	98	0	0	0
Rint1	32.666667	98	0	0	0
Rbm15b	32.666667	98	0	0	0
Rassf8	32.666667	98	0	0	0
Pus7	32.666667	98	0	0	0
Pik3cb	32.666667	98	0	0	0
Papss2	32.666667	98	0	0	0
Ndufb1	32.666667	98	0	0	0
Mtmr11	32.666667	98	0	0	0
Mpped2	32.666667	98	0	0	0
Mettl27	32.666667	98	0	0	0
Meiob	32.666667	98	0	0	0
Mctp1	32.666667	98	0	0	0
Manf	32.666667	98	0	0	0
Lpcat4	32.666667	98	0	0	0
Lmbrd1	32.666667	98	0	0	0
Lhpp	32.666667	98	0	0	0
Lfng	32.666667	98	0	0	0
Il10ra	32.666667	98	0	0	0
H2-Oa	32.666667	98	0	0	0
Gsk3b	32.666667	98	0	0	0
Grm6	32.666667	98	0	0	0
Ggt5	32.666667	98	0	0	0
Dip2a	32.666667	0	98	0	0
Cpsf2	32.666667	98	0	0	0
Chpf	32.666667	98	0	0	0
Bdp1	32.666667	98	0	0	0
Armc8	32.666667	0	98	0	0
Agap3	32.666667	98	0	0	0
Adam15	32.666667	98	0	0	0
Vps4a	32.333333	97	0	0	0
Tesk2	32.333333	97	0	0	0
Supt16	32.333333	97	0	0	0
Stox1	32.333333	97	0	0	0
Slc6a4	32.333333	97	0	0	0
Slc35c1	32.333333	97	0	0	0
Scarb2	32.333333	97	0	0	0
Sarnp	32.333333	97	0	0	0
Ring1	32.333333	97	0	0	0
Prkacb	32.333333	97	0	0	0
Ormdl2	32.333333	97	0	0	0
Mrps9	32.333333	97	0	0	0
Mpp6	32.333333	97	0	0	0
Mbp	32.333333	97	0	0	0
Impact	32.333333	97	0	0	0
Elapor1	32.333333	97	0	0	0
Eif1ax	32.333333	97	0	0	0
Clptm1	32.333333	97	0	0	0
Clec4e	32.333333	97	0	0	0
Cd300lg	32.333333	97	0	0	0
Apoc2	32.333333	97	0	0	0
Aph1b	32.333333	97	0	0	0
A630076J17Rik	32.333333	97	0	0	0
1700013F07Rik	32.333333	97	0	0	0
Zbed3	32.000000	96	0	0	0
Wsb1	32.000000	96	0	0	0
Wdr13	32.000000	0	96	0	0
Tmprss9	32.000000	96	0	0	0
Tgfb3	32.000000	96	0	0	0
Tead4	32.000000	96	0	0	0
Sike1	32.000000	0	96	0	0
Sema3f	32.000000	96	0	0	0
Sdcbp2	32.000000	0	96	0	0
Samd14	32.000000	96	0	0	0
Pld4	32.000000	96	0	0	0
Neil3	32.000000	96	0	0	0
Mybl1	32.000000	96	0	0	0
Mier3	32.000000	96	0	0	0
Ift52	32.000000	96	0	0	0
Ift43	32.000000	96	0	0	0
Hadhb	32.000000	96	0	0	0
Hadha	32.000000	96	0	0	0
Golph3	32.000000	96	0	0	0
Gimap9	32.000000	96	0	0	0
Gbgt1	32.000000	96	0	0	0
Fadd	32.000000	0	96	0	0
Ddx55	32.000000	96	0	0	0
Chpf2	32.000000	96	0	0	0
Cbll1	32.000000	96	0	0	0
Blcap	32.000000	96	0	0	0
Adam1b	32.000000	96	0	0	0
Ulbp1	31.666667	95	0	0	0
Trabd	31.666667	95	0	0	0
Tmem8b	31.666667	95	0	0	0
Tmem123	31.666667	95	0	0	0
Smarcd1	31.666667	95	0	0	0
Shisal1	31.666667	95	0	0	0
Ptpn22	31.666667	95	0	0	0
Pcyox1	31.666667	95	0	0	0
Osbpl7	31.666667	95	0	0	0
Oacyl	31.666667	95	0	0	0
Nos3	31.666667	95	0	0	0
Ncoa1	31.666667	95	0	0	0
Micos10	31.666667	95	0	0	0
Lrrc8a	31.666667	95	0	0	0
Llph	31.666667	95	0	0	0
Kmt5b	31.666667	95	0	0	0
Katnal1	31.666667	95	0	0	0
Kat7	31.666667	0	95	0	0
Jmjd1c	31.666667	95	0	0	0
Ints14	31.666667	95	0	0	0
Gk5	31.666667	95	0	0	0
Fam221b	31.666667	95	0	0	0
Eml2	31.666667	95	0	0	0
Cystm1	31.666667	95	0	0	0
Coil	31.666667	95	0	0	0
Bicdl2	31.666667	95	0	0	0
Bend3	31.666667	95	0	0	0
Bdh1	31.666667	95	0	0	0
Wnt8a	31.333333	94	0	0	0
Troap	31.333333	94	0	0	0
Tor1b	31.333333	94	0	0	0
Tmem121b	31.333333	94	0	0	0
Spire2	31.333333	94	0	0	0
Rpusd2	31.333333	94	0	0	0
Rfx2	31.333333	94	0	0	0
Ppm1h	31.333333	94	0	0	0
Plpp3	31.333333	94	0	0	0
Pigu	31.333333	94	0	0	0
Oplah	31.333333	94	0	0	0
Nup160	31.333333	94	0	0	0
Map9	31.333333	94	0	0	0
Map1s	31.333333	94	0	0	0
Mafk	31.333333	94	0	0	0
Klf8	31.333333	94	0	0	0
Ipo7	31.333333	94	0	0	0
Ipo4	31.333333	94	0	0	0
Gm27021	31.333333	94	0	0	0
Entpd5	31.333333	94	0	0	0
Emc8	31.333333	94	0	0	0
Ddn	31.333333	94	0	0	0
D630045J12Rik	31.333333	94	0	0	0
Cox4i1	31.333333	94	0	0	0
Cfap300	31.333333	0	94	0	0
Ceacam2	31.333333	94	0	0	0
Cdkal1	31.333333	94	0	0	0
Ccnh	31.333333	94	0	0	0
Bbof1	31.333333	94	0	0	0
Apon	31.333333	94	0	0	0
Zfp771	31.000000	93	0	0	0
Zfp493	31.000000	93	0	0	0
Wdr47	31.000000	93	0	0	0
Upf2	31.000000	93	0	0	0
Tm9sf3	31.000000	93	0	0	0
Slc44a4	31.000000	93	0	0	0
Slc35d1	31.000000	93	0	0	0
Slc35a1	31.000000	93	0	0	0
Shb	31.000000	93	0	0	0
Rev3l	31.000000	93	0	0	0
Pitpnm2	31.000000	93	0	0	0
Oscar	31.000000	93	0	0	0
Oga	31.000000	93	0	0	0
Ndufaf1	31.000000	93	0	0	0
Ndufa3	31.000000	93	0	0	0
Mgrn1	31.000000	93	0	0	0
Khsrp	31.000000	93	0	0	0
Hes6	31.000000	93	0	0	0
Hes2	31.000000	93	0	0	0
H3f3c	31.000000	93	0	0	0
Gm46430	31.000000	93	0	0	0
Gm15517	31.000000	93	0	0	0
Fam234b	31.000000	93	0	0	0
Fam210b	31.000000	93	0	0	0
Espn	31.000000	93	0	0	0
Epor	31.000000	93	0	0	0
Dlgap1	31.000000	93	0	0	0
Cabp7	31.000000	93	0	0	0
Arrdc3	31.000000	0	93	0	0
Zscan2	30.666667	92	0	0	0
Vps52	30.666667	92	0	0	0
Tmem88b	30.666667	92	0	0	0
Sumo3	30.666667	92	0	0	0
Stard5	30.666667	92	0	0	0
Slc10a7	30.666667	92	0	0	0
Shisa2	30.666667	92	0	0	0
Rps18	30.666667	92	0	0	0
Rnaseh2b	30.666667	92	0	0	0
Rbmxl1	30.666667	92	0	0	0
Psmc3	30.666667	92	0	0	0
Plcb3	30.666667	92	0	0	0
Pdcd11	30.666667	92	0	0	0
Nme1	30.666667	92	0	0	0
Nlrc3	30.666667	92	0	0	0
Ndufb5	30.666667	92	0	0	0
Nadsyn1	30.666667	0	92	0	0
Myo15b	30.666667	92	0	0	0
Mrpl47	30.666667	92	0	0	0
Man1a2	30.666667	92	0	0	0
Kctd14	30.666667	92	0	0	0
Itpkc	30.666667	92	0	0	0
Herc3	30.666667	92	0	0	0
Gpaa1	30.666667	0	0	92	0
Galr3	30.666667	92	0	0	0
Exosc4	30.666667	0	0	92	0
Elavl1	30.666667	92	0	0	0
Dnajc3	30.666667	92	0	0	0
Dld	30.666667	92	0	0	0
Dhcr7	30.666667	0	92	0	0
Crip3	30.666667	92	0	0	0
Coq8b	30.666667	92	0	0	0
Cd53	30.666667	92	0	0	0
Ccdc57	30.666667	92	0	0	0
Bcl2l1	30.666667	92	0	0	0
Atp5md	30.666667	92	0	0	0
AI429214	30.666667	92	0	0	0
Ugt1a7c	30.333333	91	0	0	0
Sgtb	30.333333	91	0	0	0
Sec22a	30.333333	91	0	0	0
Pla2g15	30.333333	91	0	0	0
Per3	30.333333	91	0	0	0
Nln	30.333333	91	0	0	0
Natd1	30.333333	91	0	0	0
Mpv17	30.333333	91	0	0	0
Kctd9	30.333333	91	0	0	0
Gadd45a	30.333333	91	0	0	0
Foxp4	30.333333	91	0	0	0
Esrp2	30.333333	91	0	0	0
Dusp23	30.333333	91	0	0	0
Ddx21	30.333333	91	0	0	0
Cnn1	30.333333	91	0	0	0
Clec12a	30.333333	91	0	0	0
Cdca2	30.333333	91	0	0	0
Baz1b	30.333333	91	0	0	0
Atox1	30.333333	91	0	0	0
Aldoa	30.333333	91	0	0	0
Trmt2a	30.000000	0	90	0	0
Tcte1	30.000000	90	0	0	0
Rnf157	30.000000	90	0	0	0
Ranbp1	30.000000	0	90	0	0
Pde8a	30.000000	90	0	0	0
Olfr433	30.000000	90	0	0	0
Maged1	30.000000	90	0	0	0
Mad2l2	30.000000	90	0	0	0
Itgb2	30.000000	90	0	0	0
Hp	30.000000	90	0	0	0
Gga2	30.000000	90	0	0	0
Eif4e3	30.000000	90	0	0	0
Dvl3	30.000000	90	0	0	0
Dnajc27	30.000000	90	0	0	0
Dmwd	30.000000	90	0	0	0
Cit	30.000000	90	0	0	0
B4galt1	30.000000	90	0	0	0
Zfp939	29.666667	89	0	0	0
Vinac1	29.666667	89	0	0	0
Vezf1	29.666667	89	0	0	0
Vamp3	29.666667	0	89	0	0
Ttl	29.666667	89	0	0	0
Trmo	29.666667	89	0	0	0
Traf6	29.666667	89	0	0	0
Tmem185a	29.666667	89	0	0	0
Tiparp	29.666667	89	0	0	0
Tbc1d19	29.666667	89	0	0	0
Spg21	29.666667	89	0	0	0
Spdya	29.666667	89	0	0	0
Spcs3	29.666667	89	0	0	0
Slc6a8	29.666667	89	0	0	0
Sec22b	29.666667	89	0	0	0
Mettl6	29.666667	89	0	0	0
Mcoln2	29.666667	89	0	0	0
Lsm5	29.666667	89	0	0	0
Lrwd1	29.666667	89	0	0	0
Kif2c	29.666667	89	0	0	0
Ifit1bl2	29.666667	89	0	0	0
Ifit1	29.666667	89	0	0	0
Hmgcs1	29.666667	89	0	0	0
Gpr182	29.666667	89	0	0	0
Gm18905	29.666667	89	0	0	0
Fxyd7	29.666667	89	0	0	0
Efnb2	29.666667	89	0	0	0
Efna4	29.666667	89	0	0	0
Eaf1	29.666667	89	0	0	0
Cdc42	29.666667	89	0	0	0
Asb7	29.666667	89	0	0	0
Apol7c	29.666667	89	0	0	0
Alkbh4	29.666667	89	0	0	0
Alg6	29.666667	89	0	0	0
Ackr3	29.666667	89	0	0	0
Abcb10	29.666667	89	0	0	0
Zfp85	29.333333	88	0	0	0
Ulk1	29.333333	88	0	0	0
Ube2e2	29.333333	88	0	0	0
Stk16	29.333333	88	0	0	0
Sptb	29.333333	88	0	0	0
Snd1	29.333333	88	0	0	0
Slc25a28	29.333333	88	0	0	0
Serpine1	29.333333	88	0	0	0
Rnase4	29.333333	88	0	0	0
Rgs12	29.333333	88	0	0	0
Reep4	29.333333	0	88	0	0
Procr	29.333333	88	0	0	0
Pfkfb3	29.333333	88	0	0	0
P2ry2	29.333333	88	0	0	0
Opn3	29.333333	88	0	0	0
Megf9	29.333333	88	0	0	0
Mapk1	29.333333	88	0	0	0
Gpatch1	29.333333	88	0	0	0
Gm36298	29.333333	88	0	0	0
Glb1l	29.333333	88	0	0	0
Gkn3	29.333333	88	0	0	0
Fam149b	29.333333	88	0	0	0
Ecd	29.333333	88	0	0	0
Chml	29.333333	88	0	0	0
Bnc2	29.333333	88	0	0	0
Ang	29.333333	88	0	0	0
Adap1	29.333333	88	0	0	0
Zfp507	29.000000	87	0	0	0
Usp25	29.000000	87	0	0	0
Ulk3	29.000000	87	0	0	0
Ttc14	29.000000	87	0	0	0
Tsc2	29.000000	87	0	0	0
Tnpo2	29.000000	87	0	0	0
Thoc2	29.000000	87	0	0	0
Tff1	29.000000	87	0	0	0
Stx17	29.000000	87	0	0	0
Oxtr	29.000000	87	0	0	0
Nthl1	29.000000	87	0	0	0
Nrn1	29.000000	87	0	0	0
Nfyc	29.000000	87	0	0	0
Neurl2	29.000000	87	0	0	0
Lrrc4	29.000000	87	0	0	0
Lonp1	29.000000	87	0	0	0
Lacc1	29.000000	87	0	0	0
Klhl23	29.000000	87	0	0	0
Hprt	29.000000	87	0	0	0
Gmeb1	29.000000	87	0	0	0
Gdpd5	29.000000	87	0	0	0
Fam207a	29.000000	87	0	0	0
Eif3m	29.000000	87	0	0	0
Ctsa	29.000000	87	0	0	0
Clip2	29.000000	87	0	0	0
Ccny	29.000000	87	0	0	0
Ccdc122	29.000000	87	0	0	0
Catsperd	29.000000	87	0	0	0
